Year,Month,Day,Site,NABAEnglishName,ButterflyCount,Party_Hours,#Parties
1987,8,22,AtascosaHighlandsAZ,Bordered Patch,9,35,4
1987,8,22,AtascosaHighlandsAZ,Theona Checkerspot,5,35,4
1987,8,22,AtascosaHighlandsAZ,Arizona Skipper,34,35,4
1987,8,22,AtascosaHighlandsAZ,Gold-costa Skipper,4,35,4
1987,8,22,AtascosaHighlandsAZ,Acacia Skipper,45,35,4
1987,8,22,AtascosaHighlandsAZ,Southern Dogface,40,35,4
1987,8,22,AtascosaHighlandsAZ,Orange Sulphur,2,35,4
1987,8,22,AtascosaHighlandsAZ,Orange Skipperling,19,35,4
1987,8,22,AtascosaHighlandsAZ,'Henshaw's' Nabokov's Satyr,1,35,4
1987,8,22,AtascosaHighlandsAZ,Queen,38,35,4
1987,8,22,AtascosaHighlandsAZ,Tiny Checkerspot,1399,35,4
1987,8,22,AtascosaHighlandsAZ,Zela Metalmark,2,35,4
1987,8,22,AtascosaHighlandsAZ,Funereal Duskywing,4,35,4
1987,8,22,AtascosaHighlandsAZ,Mournful Duskywing,5,35,4
1987,8,22,AtascosaHighlandsAZ,Variegated Fritillary,4,35,4
1987,8,22,AtascosaHighlandsAZ,Mexican Yellow,16,35,4
1987,8,22,AtascosaHighlandsAZ,Sleepy Orange,215,35,4
1987,8,22,AtascosaHighlandsAZ,Erichson's White-Skipper,1,35,4
1987,8,22,AtascosaHighlandsAZ,Reakirt's Blue,17,35,4
1987,8,22,AtascosaHighlandsAZ,Pahaska Skipper,13,35,4
1987,8,22,AtascosaHighlandsAZ,Marine Blue,10,35,4
1987,8,22,AtascosaHighlandsAZ,American Snout,25,35,4
1987,8,22,AtascosaHighlandsAZ,Red-spotted Purple,6,35,4
1987,8,22,AtascosaHighlandsAZ,Ruddy Daggerwing,1,35,4
1987,8,22,AtascosaHighlandsAZ,Dainty Sulphur,29,35,4
1987,8,22,AtascosaHighlandsAZ,Mourning Cloak,4,35,4
1987,8,22,AtascosaHighlandsAZ,Two-tailed Swallowtail,30,35,4
1987,8,22,AtascosaHighlandsAZ,Large Orange Sulphur,2,35,4
1987,8,22,AtascosaHighlandsAZ,Cloudless Sulphur,326,35,4
1987,8,22,AtascosaHighlandsAZ,Common Sootywing,5,35,4
1987,8,22,AtascosaHighlandsAZ,Texan Crescent,3,35,4
1987,8,22,AtascosaHighlandsAZ,Many-spotted Skipperling,1,35,4
1987,8,22,AtascosaHighlandsAZ,Carus Skipper,2,35,4
1987,8,22,AtascosaHighlandsAZ,Checkered White,1,35,4
1987,8,22,AtascosaHighlandsAZ,White Checkered-Skipper,7,35,4
1987,8,22,AtascosaHighlandsAZ,Desert Checkered-Skipper,7,35,4
1987,8,22,AtascosaHighlandsAZ,Dull Firetip,75,35,4
1987,8,22,AtascosaHighlandsAZ,Golden-headed Scallopwing,59,35,4
1987,8,22,AtascosaHighlandsAZ,Gray Hairstreak,1,35,4
1987,8,22,AtascosaHighlandsAZ,Texas Powdered-Skipper,4,35,4
1987,8,22,AtascosaHighlandsAZ,Arizona Powdered-Skipper,15,35,4
1987,8,22,AtascosaHighlandsAZ,Elada Checkerspot,474,35,4
1987,8,22,AtascosaHighlandsAZ,Drusius Cloudywing,4,35,4
1987,8,22,AtascosaHighlandsAZ,Northern Cloudywing,7,35,4
1987,8,22,AtascosaHighlandsAZ,Dorantes Longtail,1,35,4
1987,8,22,AtascosaHighlandsAZ,Long-tailed Skipper,1,35,4
1987,8,22,AtascosaHighlandsAZ,Painted Lady,3,35,4
1988,8,13,AtascosaHighlandsAZ,Desert Cloudywing,4,33.5,4
1988,8,13,AtascosaHighlandsAZ,California Sister,5,33.5,4
1988,8,13,AtascosaHighlandsAZ,Gulf Fritillary,15,33.5,4
1988,8,13,AtascosaHighlandsAZ,Bronze Roadside-Skipper,11,33.5,4
1988,8,13,AtascosaHighlandsAZ,Large Roadside-Skipper,4,33.5,4
1988,8,13,AtascosaHighlandsAZ,Nysa Roadside-Skipper,10,33.5,4
1988,8,13,AtascosaHighlandsAZ,Tropical Leafwing,1,33.5,4
1988,8,13,AtascosaHighlandsAZ,Mormon Metalmark,3,33.5,4
1988,8,13,AtascosaHighlandsAZ,Palmer's Metalmark,1,33.5,4
1988,8,13,AtascosaHighlandsAZ,Hackberry Emperor,9,33.5,4
1988,8,13,AtascosaHighlandsAZ,Tawny Emperor,2,33.5,4
1988,8,13,AtascosaHighlandsAZ,Empress Leilia,142,33.5,4
1988,8,13,AtascosaHighlandsAZ,Great Purple Hairstreak,1,33.5,4
1988,8,13,AtascosaHighlandsAZ,Moon-marked Skipper,8,33.5,4
1988,8,13,AtascosaHighlandsAZ,Golden Banded-Skipper,2,33.5,4
1988,8,13,AtascosaHighlandsAZ,Pipevine Swallowtail,94,33.5,4
1988,8,13,AtascosaHighlandsAZ,Western Pygmy-Blue,1,33.5,4
1988,8,13,AtascosaHighlandsAZ,Arizona Metalmark,20,33.5,4
1988,8,13,AtascosaHighlandsAZ,'Siva' Juniper Hairstreak,1,33.5,4
1988,8,13,AtascosaHighlandsAZ,Common Streaky-Skipper,23,33.5,4
1988,8,13,AtascosaHighlandsAZ,Bordered Patch,6,33.5,4
1988,8,13,AtascosaHighlandsAZ,Theona Checkerspot,12,33.5,4
1988,8,13,AtascosaHighlandsAZ,Arizona Skipper,37,33.5,4
1988,8,13,AtascosaHighlandsAZ,Acacia Skipper,116,33.5,4
1988,8,13,AtascosaHighlandsAZ,Southern Dogface,33,33.5,4
1988,8,13,AtascosaHighlandsAZ,Orange Sulphur,6,33.5,4
1988,8,13,AtascosaHighlandsAZ,Orange Skipperling,25,33.5,4
1988,8,13,AtascosaHighlandsAZ,Queen,110,33.5,4
1988,8,13,AtascosaHighlandsAZ,Monarch,2,33.5,4
1988,8,13,AtascosaHighlandsAZ,Tiny Checkerspot,142,33.5,4
1988,8,13,AtascosaHighlandsAZ,Ares Metalmark,9,33.5,4
1988,8,13,AtascosaHighlandsAZ,Zela Metalmark,3,33.5,4
1988,8,13,AtascosaHighlandsAZ,Funereal Duskywing,46,33.5,4
1988,8,13,AtascosaHighlandsAZ,Mournful Duskywing,8,33.5,4
1988,8,13,AtascosaHighlandsAZ,Variegated Fritillary,2,33.5,4
1988,8,13,AtascosaHighlandsAZ,Mexican Yellow,82,33.5,4
1988,8,13,AtascosaHighlandsAZ,Sleepy Orange,130,33.5,4
1988,8,13,AtascosaHighlandsAZ,Erichson's White-Skipper,1,33.5,4
1988,8,13,AtascosaHighlandsAZ,Ceraunus Blue,5,33.5,4
1988,8,13,AtascosaHighlandsAZ,Reakirt's Blue,31,33.5,4
1988,8,13,AtascosaHighlandsAZ,Pahaska Skipper,9,33.5,4
1988,8,13,AtascosaHighlandsAZ,Fiery Skipper,3,33.5,4
1988,8,13,AtascosaHighlandsAZ,Common Buckeye,1,33.5,4
1988,8,13,AtascosaHighlandsAZ,Marine Blue,145,33.5,4
1988,8,13,AtascosaHighlandsAZ,American Snout,322,33.5,4
1988,8,13,AtascosaHighlandsAZ,Viceroy,2,33.5,4
1988,8,13,AtascosaHighlandsAZ,Red-spotted Purple,5,33.5,4
1988,8,13,AtascosaHighlandsAZ,Red Satyr,1,33.5,4
1988,8,13,AtascosaHighlandsAZ,Leda Ministreak,6,33.5,4
1988,8,13,AtascosaHighlandsAZ,Dainty Sulphur,73,33.5,4
1988,8,13,AtascosaHighlandsAZ,Mourning Cloak,13,33.5,4
1988,8,13,AtascosaHighlandsAZ,Giant Swallowtail,9,33.5,4
1988,8,13,AtascosaHighlandsAZ,Two-tailed Swallowtail,46,33.5,4
1988,8,13,AtascosaHighlandsAZ,Black Swallowtail,3,33.5,4
1988,8,13,AtascosaHighlandsAZ,Large Orange Sulphur,1,33.5,4
1988,8,13,AtascosaHighlandsAZ,Cloudless Sulphur,642,33.5,4
1988,8,13,AtascosaHighlandsAZ,Common Sootywing,6,33.5,4
1988,8,13,AtascosaHighlandsAZ,Texan Crescent,2,33.5,4
1988,8,13,AtascosaHighlandsAZ,Many-spotted Skipperling,4,33.5,4
1988,8,13,AtascosaHighlandsAZ,Acmon Blue,1,33.5,4
1988,8,13,AtascosaHighlandsAZ,Carus Skipper,1,33.5,4
1988,8,13,AtascosaHighlandsAZ,White Checkered-Skipper,9,33.5,4
1988,8,13,AtascosaHighlandsAZ,Desert Checkered-Skipper,22,33.5,4
1988,8,13,AtascosaHighlandsAZ,Dull Firetip,116,33.5,4
1988,8,13,AtascosaHighlandsAZ,Golden-headed Scallopwing,19,33.5,4
1988,8,13,AtascosaHighlandsAZ,Gray Hairstreak,4,33.5,4
1988,8,13,AtascosaHighlandsAZ,Texas Powdered-Skipper,3,33.5,4
1988,8,13,AtascosaHighlandsAZ,Arizona Powdered-Skipper,9,33.5,4
1988,8,13,AtascosaHighlandsAZ,Elada Checkerspot,108,33.5,4
1988,8,13,AtascosaHighlandsAZ,Drusius Cloudywing,6,33.5,4
1988,8,13,AtascosaHighlandsAZ,Northern Cloudywing,10,33.5,4
1988,8,13,AtascosaHighlandsAZ,Dorantes Longtail,1,33.5,4
1988,8,13,AtascosaHighlandsAZ,Painted Lady,11,33.5,4
1988,8,13,AtascosaHighlandsAZ,American Lady,6,33.5,4
1989,8,20,AtascosaHighlandsAZ,Desert Cloudywing,5,56,7
1989,8,20,AtascosaHighlandsAZ,Gulf Fritillary,10,56,7
1989,8,20,AtascosaHighlandsAZ,Bronze Roadside-Skipper,21,56,7
1989,8,20,AtascosaHighlandsAZ,Large Roadside-Skipper,4,56,7
1989,8,20,AtascosaHighlandsAZ,Slaty Roadside-Skipper,2,56,7
1989,8,20,AtascosaHighlandsAZ,Nysa Roadside-Skipper,15,56,7
1989,8,20,AtascosaHighlandsAZ,Oslar's Roadside-Skipper,5,56,7
1989,8,20,AtascosaHighlandsAZ,White Angled-Sulphur,3,56,7
1989,8,20,AtascosaHighlandsAZ,Palmer's Metalmark,7,56,7
1989,8,20,AtascosaHighlandsAZ,Hackberry Emperor,1,56,7
1989,8,20,AtascosaHighlandsAZ,Empress Leilia,84,56,7
1989,8,20,AtascosaHighlandsAZ,Great Purple Hairstreak,2,56,7
1989,8,20,AtascosaHighlandsAZ,Sheep Skipper,11,56,7
1989,8,20,AtascosaHighlandsAZ,Moon-marked Skipper,5,56,7
1989,8,20,AtascosaHighlandsAZ,Golden Banded-Skipper,4,56,7
1989,8,20,AtascosaHighlandsAZ,Pipevine Swallowtail,49,56,7
1989,8,20,AtascosaHighlandsAZ,Arizona Metalmark,1,56,7
1989,8,20,AtascosaHighlandsAZ,'Siva' Juniper Hairstreak,1,56,7
1989,8,20,AtascosaHighlandsAZ,Common Streaky-Skipper,28,56,7
1989,8,20,AtascosaHighlandsAZ,Bordered Patch,2,56,7
1989,8,20,AtascosaHighlandsAZ,Theona Checkerspot,1,56,7
1989,8,20,AtascosaHighlandsAZ,Arizona Skipper,33,56,7
1989,8,20,AtascosaHighlandsAZ,Valeriana Skipper,1,56,7
1989,8,20,AtascosaHighlandsAZ,Acacia Skipper,69,56,7
1989,8,20,AtascosaHighlandsAZ,Southern Dogface,7,56,7
1989,8,20,AtascosaHighlandsAZ,Orange Sulphur,6,56,7
1989,8,20,AtascosaHighlandsAZ,Orange Skipperling,17,56,7
1989,8,20,AtascosaHighlandsAZ,Queen,110,56,7
1989,8,20,AtascosaHighlandsAZ,Monarch,38,56,7
1989,8,20,AtascosaHighlandsAZ,Tiny Checkerspot,127,56,7
1989,8,20,AtascosaHighlandsAZ,Mathew's Groundstreak,13,56,7
1989,8,20,AtascosaHighlandsAZ,Zela Metalmark,1,56,7
1989,8,20,AtascosaHighlandsAZ,Funereal Duskywing,14,56,7
1989,8,20,AtascosaHighlandsAZ,Mournful Duskywing,5,56,7
1989,8,20,AtascosaHighlandsAZ,Variegated Fritillary,7,56,7
1989,8,20,AtascosaHighlandsAZ,Mexican Yellow,2,56,7
1989,8,20,AtascosaHighlandsAZ,Sleepy Orange,33,56,7
1989,8,20,AtascosaHighlandsAZ,Tailed Orange,90,56,7
1989,8,20,AtascosaHighlandsAZ,Erichson's White-Skipper,1,56,7
1989,8,20,AtascosaHighlandsAZ,Ceraunus Blue,10,56,7
1989,8,20,AtascosaHighlandsAZ,Reakirt's Blue,4,56,7
1989,8,20,AtascosaHighlandsAZ,Pahaska Skipper,2,56,7
1989,8,20,AtascosaHighlandsAZ,Common Buckeye,1,56,7
1989,8,20,AtascosaHighlandsAZ,Tropical Buckeye (form nigrosuffusa),3,56,7
1989,8,20,AtascosaHighlandsAZ,Lyside Sulphur,7,56,7
1989,8,20,AtascosaHighlandsAZ,Marine Blue,122,56,7
1989,8,20,AtascosaHighlandsAZ,Eufala Skipper,1,56,7
1989,8,20,AtascosaHighlandsAZ,American Snout,48,56,7
1989,8,20,AtascosaHighlandsAZ,Viceroy,1,56,7
1989,8,20,AtascosaHighlandsAZ,Red-spotted Purple,5,56,7
1989,8,20,AtascosaHighlandsAZ,Red Satyr,16,56,7
1989,8,20,AtascosaHighlandsAZ,Leda Ministreak,1,56,7
1989,8,20,AtascosaHighlandsAZ,Dainty Sulphur,63,56,7
1989,8,20,AtascosaHighlandsAZ,Giant Swallowtail,26,56,7
1989,8,20,AtascosaHighlandsAZ,Two-tailed Swallowtail,65,56,7
1989,8,20,AtascosaHighlandsAZ,Black Swallowtail,2,56,7
1989,8,20,AtascosaHighlandsAZ,Large Orange Sulphur,16,56,7
1989,8,20,AtascosaHighlandsAZ,Cloudless Sulphur,470,56,7
1989,8,20,AtascosaHighlandsAZ,Common Sootywing,28,56,7
1989,8,20,AtascosaHighlandsAZ,Painted Crescent,7,56,7
1989,8,20,AtascosaHighlandsAZ,Texan Crescent,2,56,7
1989,8,20,AtascosaHighlandsAZ,Many-spotted Skipperling,8,56,7
1989,8,20,AtascosaHighlandsAZ,Acmon Blue,1,56,7
1989,8,20,AtascosaHighlandsAZ,Carus Skipper,1,56,7
1989,8,20,AtascosaHighlandsAZ,Hammock Skipper,5,56,7
1989,8,20,AtascosaHighlandsAZ,White Checkered-Skipper,3,56,7
1989,8,20,AtascosaHighlandsAZ,Desert Checkered-Skipper,18,56,7
1989,8,20,AtascosaHighlandsAZ,Dull Firetip,5,56,7
1989,8,20,AtascosaHighlandsAZ,Golden-headed Scallopwing,28,56,7
1989,8,20,AtascosaHighlandsAZ,Gray Hairstreak,4,56,7
1989,8,20,AtascosaHighlandsAZ,Texas Powdered-Skipper,9,56,7
1989,8,20,AtascosaHighlandsAZ,Arizona Powdered-Skipper,7,56,7
1989,8,20,AtascosaHighlandsAZ,Elada Checkerspot,41,56,7
1989,8,20,AtascosaHighlandsAZ,Drusius Cloudywing,19,56,7
1989,8,20,AtascosaHighlandsAZ,Northern Cloudywing,38,56,7
1989,8,20,AtascosaHighlandsAZ,Dorantes Longtail,4,56,7
1989,8,20,AtascosaHighlandsAZ,Red Admiral,2,56,7
1989,8,20,AtascosaHighlandsAZ,Painted Lady,13,56,7
1989,8,20,AtascosaHighlandsAZ,American Lady,5,56,7
1990,8,18,AtascosaHighlandsAZ,Desert Cloudywing,4,50,6
1990,8,18,AtascosaHighlandsAZ,California Sister,2,50,6
1990,8,18,AtascosaHighlandsAZ,Gulf Fritillary,130,50,6
1990,8,18,AtascosaHighlandsAZ,Bronze Roadside-Skipper,16,50,6
1990,8,18,AtascosaHighlandsAZ,Elissa Roadside-Skipper,3,50,6
1990,8,18,AtascosaHighlandsAZ,Nysa Roadside-Skipper,6,50,6
1990,8,18,AtascosaHighlandsAZ,Tropical Leafwing,3,50,6
1990,8,18,AtascosaHighlandsAZ,Goatweed Leafwing,2,50,6
1990,8,18,AtascosaHighlandsAZ,Tropical Least Skipper,6,50,6
1990,8,18,AtascosaHighlandsAZ,White Angled-Sulphur,7,50,6
1990,8,18,AtascosaHighlandsAZ,Hepburn's Metalmark,1,50,6
1990,8,18,AtascosaHighlandsAZ,Mormon Metalmark,6,50,6
1990,8,18,AtascosaHighlandsAZ,Palmer's Metalmark,575,50,6
1990,8,18,AtascosaHighlandsAZ,Hackberry Emperor,10,50,6
1990,8,18,AtascosaHighlandsAZ,Tawny Emperor,3,50,6
1990,8,18,AtascosaHighlandsAZ,Empress Leilia,90,50,6
1990,8,18,AtascosaHighlandsAZ,Great Purple Hairstreak,8,50,6
1990,8,18,AtascosaHighlandsAZ,Cestus Skipper,2,50,6
1990,8,18,AtascosaHighlandsAZ,Sheep Skipper,104,50,6
1990,8,18,AtascosaHighlandsAZ,Golden Banded-Skipper,9,50,6
1990,8,18,AtascosaHighlandsAZ,Pipevine Swallowtail,197,50,6
1990,8,18,AtascosaHighlandsAZ,Western Pygmy-Blue,5,50,6
1990,8,18,AtascosaHighlandsAZ,Arizona Metalmark,10,50,6
1990,8,18,AtascosaHighlandsAZ,Fatal Metalmark,2,50,6
1990,8,18,AtascosaHighlandsAZ,'Siva' Juniper Hairstreak,1,50,6
1990,8,18,AtascosaHighlandsAZ,Common Streaky-Skipper,4,50,6
1990,8,18,AtascosaHighlandsAZ,White-striped Longtail,1,50,6
1990,8,18,AtascosaHighlandsAZ,Bordered Patch,26,50,6
1990,8,18,AtascosaHighlandsAZ,Theona Checkerspot,8,50,6
1990,8,18,AtascosaHighlandsAZ,Arizona Skipper,34,50,6
1990,8,18,AtascosaHighlandsAZ,Gold-costa Skipper,6,50,6
1990,8,18,AtascosaHighlandsAZ,Acacia Skipper,480,50,6
1990,8,18,AtascosaHighlandsAZ,Southern Dogface,121,50,6
1990,8,18,AtascosaHighlandsAZ,Orange Sulphur,29,50,6
1990,8,18,AtascosaHighlandsAZ,Orange Skipperling,51,50,6
1990,8,18,AtascosaHighlandsAZ,Nabokov's Satyr,4,50,6
1990,8,18,AtascosaHighlandsAZ,Queen,528,50,6
1990,8,18,AtascosaHighlandsAZ,Monarch,34,50,6
1990,8,18,AtascosaHighlandsAZ,Tiny Checkerspot,183,50,6
1990,8,18,AtascosaHighlandsAZ,Mathew's Groundstreak,14,50,6
1990,8,18,AtascosaHighlandsAZ,Ares Metalmark,4,50,6
1990,8,18,AtascosaHighlandsAZ,Zela Metalmark,10,50,6
1990,8,18,AtascosaHighlandsAZ,Funereal Duskywing,52,50,6
1990,8,18,AtascosaHighlandsAZ,Mournful Duskywing,22,50,6
1990,8,18,AtascosaHighlandsAZ,Variegated Fritillary,115,50,6
1990,8,18,AtascosaHighlandsAZ,Mexican Fritillary,3,50,6
1990,8,18,AtascosaHighlandsAZ,Boisduval's Yellow,3,50,6
1990,8,18,AtascosaHighlandsAZ,Mexican Yellow,143,50,6
1990,8,18,AtascosaHighlandsAZ,Sleepy Orange,57,50,6
1990,8,18,AtascosaHighlandsAZ,Mimosa Yellow,1,50,6
1990,8,18,AtascosaHighlandsAZ,Tailed Orange,127,50,6
1990,8,18,AtascosaHighlandsAZ,Zebra Heliconian,1,50,6
1990,8,18,AtascosaHighlandsAZ,Erichson's White-Skipper,3,50,6
1990,8,18,AtascosaHighlandsAZ,Ceraunus Blue,200,50,6
1990,8,18,AtascosaHighlandsAZ,Reakirt's Blue,140,50,6
1990,8,18,AtascosaHighlandsAZ,Pahaska Skipper,3,50,6
1990,8,18,AtascosaHighlandsAZ,Fiery Skipper,6,50,6
1990,8,18,AtascosaHighlandsAZ,Common Buckeye,2,50,6
1990,8,18,AtascosaHighlandsAZ,Tropical Buckeye (form nigrosuffusa),26,50,6
1990,8,18,AtascosaHighlandsAZ,Lyside Sulphur,7,50,6
1990,8,18,AtascosaHighlandsAZ,Marine Blue,335,50,6
1990,8,18,AtascosaHighlandsAZ,American Snout,576,50,6
1990,8,18,AtascosaHighlandsAZ,Viceroy,3,50,6
1990,8,18,AtascosaHighlandsAZ,Red-spotted Purple,5,50,6
1990,8,18,AtascosaHighlandsAZ,Red Satyr,67,50,6
1990,8,18,AtascosaHighlandsAZ,Leda Ministreak,548,50,6
1990,8,18,AtascosaHighlandsAZ,Dainty Sulphur,83,50,6
1990,8,18,AtascosaHighlandsAZ,Giant Swallowtail,25,50,6
1990,8,18,AtascosaHighlandsAZ,Two-tailed Swallowtail,69,50,6
1990,8,18,AtascosaHighlandsAZ,Black Swallowtail,60,50,6
1990,8,18,AtascosaHighlandsAZ,Large Orange Sulphur,9,50,6
1990,8,18,AtascosaHighlandsAZ,Orange-barred Sulphur,3,50,6
1990,8,18,AtascosaHighlandsAZ,Cloudless Sulphur,950,50,6
1990,8,18,AtascosaHighlandsAZ,Common Sootywing,50,50,6
1990,8,18,AtascosaHighlandsAZ,Painted Crescent,10,50,6
1990,8,18,AtascosaHighlandsAZ,Texan Crescent,28,50,6
1990,8,18,AtascosaHighlandsAZ,Acmon Blue,3,50,6
1990,8,18,AtascosaHighlandsAZ,Carus Skipper,1,50,6
1990,8,18,AtascosaHighlandsAZ,Hammock Skipper,15,50,6
1990,8,18,AtascosaHighlandsAZ,Checkered White,24,50,6
1990,8,18,AtascosaHighlandsAZ,White Checkered-Skipper,29,50,6
1990,8,18,AtascosaHighlandsAZ,Desert Checkered-Skipper,33,50,6
1990,8,18,AtascosaHighlandsAZ,Dull Firetip,208,50,6
1990,8,18,AtascosaHighlandsAZ,Golden-headed Scallopwing,26,50,6
1990,8,18,AtascosaHighlandsAZ,Mallow Scrub-Hairstreak,1,50,6
1990,8,18,AtascosaHighlandsAZ,Gray Hairstreak,103,50,6
1990,8,18,AtascosaHighlandsAZ,Texas Powdered-Skipper,7,50,6
1990,8,18,AtascosaHighlandsAZ,Arizona Powdered-Skipper,3,50,6
1990,8,18,AtascosaHighlandsAZ,Elada Checkerspot,595,50,6
1990,8,18,AtascosaHighlandsAZ,Drusius Cloudywing,2,50,6
1990,8,18,AtascosaHighlandsAZ,Northern Cloudywing,25,50,6
1990,8,18,AtascosaHighlandsAZ,Dorantes Longtail,42,50,6
1990,8,18,AtascosaHighlandsAZ,Red Admiral,3,50,6
1990,8,18,AtascosaHighlandsAZ,Painted Lady,570,50,6
1990,8,18,AtascosaHighlandsAZ,American Lady,270,50,6
1991,8,10,AtascosaHighlandsAZ,Desert Cloudywing,1,43.5,5
1991,8,10,AtascosaHighlandsAZ,California Sister,1,43.5,5
1991,8,10,AtascosaHighlandsAZ,Bronze Roadside-Skipper,57,43.5,5
1991,8,10,AtascosaHighlandsAZ,Cassus Roadside-Skipper,2,43.5,5
1991,8,10,AtascosaHighlandsAZ,Elissa Roadside-Skipper,4,43.5,5
1991,8,10,AtascosaHighlandsAZ,Dotted Roadside-Skipper,1,43.5,5
1991,8,10,AtascosaHighlandsAZ,Large Roadside-Skipper,32,43.5,5
1991,8,10,AtascosaHighlandsAZ,Nysa Roadside-Skipper,2,43.5,5
1991,8,10,AtascosaHighlandsAZ,Oslar's Roadside-Skipper,5,43.5,5
1991,8,10,AtascosaHighlandsAZ,Tropical Least Skipper,2,43.5,5
1991,8,10,AtascosaHighlandsAZ,Palmer's Metalmark,2,43.5,5
1991,8,10,AtascosaHighlandsAZ,Tawny Emperor,1,43.5,5
1991,8,10,AtascosaHighlandsAZ,Empress Leilia,12,43.5,5
1991,8,10,AtascosaHighlandsAZ,Sachem,1,43.5,5
1991,8,10,AtascosaHighlandsAZ,Moon-marked Skipper,13,43.5,5
1991,8,10,AtascosaHighlandsAZ,Golden Banded-Skipper,42,43.5,5
1991,8,10,AtascosaHighlandsAZ,Pipevine Swallowtail,47,43.5,5
1991,8,10,AtascosaHighlandsAZ,Arizona Metalmark,44,43.5,5
1991,8,10,AtascosaHighlandsAZ,Fatal Metalmark,7,43.5,5
1991,8,10,AtascosaHighlandsAZ,Common Streaky-Skipper,15,43.5,5
1991,8,10,AtascosaHighlandsAZ,Arizona Skipper,4,43.5,5
1991,8,10,AtascosaHighlandsAZ,Valeriana Skipper,2,43.5,5
1991,8,10,AtascosaHighlandsAZ,Acacia Skipper,41,43.5,5
1991,8,10,AtascosaHighlandsAZ,Southern Dogface,4,43.5,5
1991,8,10,AtascosaHighlandsAZ,Orange Sulphur,1,43.5,5
1991,8,10,AtascosaHighlandsAZ,Orange Skipperling,13,43.5,5
1991,8,10,AtascosaHighlandsAZ,'Henshaw's' Nabokov's Satyr,1,43.5,5
1991,8,10,AtascosaHighlandsAZ,Queen,8,43.5,5
1991,8,10,AtascosaHighlandsAZ,Tiny Checkerspot,13,43.5,5
1991,8,10,AtascosaHighlandsAZ,Zela Metalmark,3,43.5,5
1991,8,10,AtascosaHighlandsAZ,Funereal Duskywing,12,43.5,5
1991,8,10,AtascosaHighlandsAZ,Variegated Fritillary,3,43.5,5
1991,8,10,AtascosaHighlandsAZ,Boisduval's Yellow,2,43.5,5
1991,8,10,AtascosaHighlandsAZ,Mexican Yellow,23,43.5,5
1991,8,10,AtascosaHighlandsAZ,Sleepy Orange,32,43.5,5
1991,8,10,AtascosaHighlandsAZ,Tailed Orange,15,43.5,5
1991,8,10,AtascosaHighlandsAZ,Ceraunus Blue,12,43.5,5
1991,8,10,AtascosaHighlandsAZ,Reakirt's Blue,10,43.5,5
1991,8,10,AtascosaHighlandsAZ,Pahaska Skipper,12,43.5,5
1991,8,10,AtascosaHighlandsAZ,Fiery Skipper,1,43.5,5
1991,8,10,AtascosaHighlandsAZ,Common Buckeye,4,43.5,5
1991,8,10,AtascosaHighlandsAZ,Tropical Buckeye (form nigrosuffusa),1,43.5,5
1991,8,10,AtascosaHighlandsAZ,Marine Blue,10,43.5,5
1991,8,10,AtascosaHighlandsAZ,Eufala Skipper,1,43.5,5
1991,8,10,AtascosaHighlandsAZ,American Snout,1,43.5,5
1991,8,10,AtascosaHighlandsAZ,Red Satyr,25,43.5,5
1991,8,10,AtascosaHighlandsAZ,Leda Ministreak,18,43.5,5
1991,8,10,AtascosaHighlandsAZ,Dainty Sulphur,11,43.5,5
1991,8,10,AtascosaHighlandsAZ,Mourning Cloak,1,43.5,5
1991,8,10,AtascosaHighlandsAZ,Giant Swallowtail,2,43.5,5
1991,8,10,AtascosaHighlandsAZ,Two-tailed Swallowtail,5,43.5,5
1991,8,10,AtascosaHighlandsAZ,Cloudless Sulphur,76,43.5,5
1991,8,10,AtascosaHighlandsAZ,Common Sootywing,64,43.5,5
1991,8,10,AtascosaHighlandsAZ,Pearl Crescent,1,43.5,5
1991,8,10,AtascosaHighlandsAZ,Many-spotted Skipperling,1,43.5,5
1991,8,10,AtascosaHighlandsAZ,Carus Skipper,1,43.5,5
1991,8,10,AtascosaHighlandsAZ,Hammock Skipper,1,43.5,5
1991,8,10,AtascosaHighlandsAZ,Desert Checkered-Skipper,5,43.5,5
1991,8,10,AtascosaHighlandsAZ,Dull Firetip,31,43.5,5
1991,8,10,AtascosaHighlandsAZ,Golden-headed Scallopwing,90,43.5,5
1991,8,10,AtascosaHighlandsAZ,Gray Hairstreak,3,43.5,5
1991,8,10,AtascosaHighlandsAZ,Elada Checkerspot,2,43.5,5
1991,8,10,AtascosaHighlandsAZ,Drusius Cloudywing,26,43.5,5
1991,8,10,AtascosaHighlandsAZ,Northern Cloudywing,57,43.5,5
1991,8,10,AtascosaHighlandsAZ,Dorantes Longtail,1,43.5,5
1991,8,10,AtascosaHighlandsAZ,Painted Lady,21,43.5,5
1991,8,10,AtascosaHighlandsAZ,American Lady,1,43.5,5
1992,8,16,AtascosaHighlandsAZ,Desert Cloudywing,6,62,8
1992,8,16,AtascosaHighlandsAZ,California Sister,6,62,8
1992,8,16,AtascosaHighlandsAZ,Gulf Fritillary,92,62,8
1992,8,16,AtascosaHighlandsAZ,Bronze Roadside-Skipper,2,62,8
1992,8,16,AtascosaHighlandsAZ,Elissa Roadside-Skipper,3,62,8
1992,8,16,AtascosaHighlandsAZ,Dotted Roadside-Skipper,1,62,8
1992,8,16,AtascosaHighlandsAZ,Large Roadside-Skipper,2,62,8
