year,month,site,latitude,longitude,precip,tmean,tmin,tmax
2002,10,BoyceThompsonArboretum,33.295,-111.0946,4.36,19.4,13.6,25.2
2002,11,BoyceThompsonArboretum,33.295,-111.0946,23.72,15.4,9.5,21.2
2002,12,BoyceThompsonArboretum,33.295,-111.0946,28.78,9,4.2,13.9
2003,1,BoyceThompsonArboretum,33.295,-111.0946,11.88,12.7,5.8,19.5
2003,2,BoyceThompsonArboretum,33.295,-111.0946,144.68,10.1,4.7,15.5
2003,3,BoyceThompsonArboretum,33.295,-111.0946,48.78,12.2,6.7,17.7
2003,4,BoyceThompsonArboretum,33.295,-111.0946,13.04,15.9,9.3,22.5
2003,5,BoyceThompsonArboretum,33.295,-111.0946,0,22.6,15.6,29.6
2003,6,BoyceThompsonArboretum,33.295,-111.0946,0,27.1,19.7,34.4
2003,7,BoyceThompsonArboretum,33.295,-111.0946,16.42,30,23.3,36.8
2003,8,BoyceThompsonArboretum,33.295,-111.0946,48.45,28.6,22.4,34.7
2003,9,BoyceThompsonArboretum,33.295,-111.0946,71.99,26.9,20.6,33.2
2003,10,BoyceThompsonArboretum,33.295,-111.0946,2.6,24,18.1,29.9
2003,11,BoyceThompsonArboretum,33.295,-111.0946,23.04,13.5,8.6,18.5
2003,12,BoyceThompsonArboretum,33.295,-111.0946,32.85,10.3,4.8,15.8
2004,1,BoyceThompsonArboretum,33.295,-111.0946,39.38,10.3,5.8,14.8
2004,2,BoyceThompsonArboretum,33.295,-111.0946,19.2,8.1,2.2,14
2004,3,BoyceThompsonArboretum,33.295,-111.0946,77.9,16.9,11.3,22.5
2004,4,BoyceThompsonArboretum,33.295,-111.0946,36.02,17,11,23.1
2004,5,BoyceThompsonArboretum,33.295,-111.0946,0,22.6,15.1,30.2
2004,6,BoyceThompsonArboretum,33.295,-111.0946,0,27.3,20.1,34.5
2004,7,BoyceThompsonArboretum,33.295,-111.0946,16.17,28.1,21,35.3
2004,8,BoyceThompsonArboretum,33.295,-111.0946,58.85,27.5,21.1,33.8
2004,9,BoyceThompsonArboretum,33.295,-111.0946,51.23,24.8,17.8,31.9
2004,10,BoyceThompsonArboretum,33.295,-111.0946,34.26,18.8,12.1,25.4
2004,11,BoyceThompsonArboretum,33.295,-111.0946,17.49,11.4,6.8,16.1
2004,12,BoyceThompsonArboretum,33.295,-111.0946,83.38,8.9,3,14.8
2005,1,BoyceThompsonArboretum,33.295,-111.0946,133.03,10,4.8,15.3
2005,2,BoyceThompsonArboretum,33.295,-111.0946,217.97,10.3,6.4,14.3
2005,3,BoyceThompsonArboretum,33.295,-111.0946,31.84,11.9,5.4,18.4
2005,4,BoyceThompsonArboretum,33.295,-111.0946,14.23,16.5,9.1,23.8
2005,5,BoyceThompsonArboretum,33.295,-111.0946,0,22.5,15.9,29.1
2005,6,BoyceThompsonArboretum,33.295,-111.0946,1.22,26.3,18.7,34
2005,7,BoyceThompsonArboretum,33.295,-111.0946,39.74,30.2,23.5,36.8
2005,8,BoyceThompsonArboretum,33.295,-111.0946,96.72,27.5,21.1,33.8
2005,9,BoyceThompsonArboretum,33.295,-111.0946,4.27,25.9,19,32.7
2005,10,BoyceThompsonArboretum,33.295,-111.0946,12.39,21.3,15.5,27
2005,11,BoyceThompsonArboretum,33.295,-111.0946,0,14.9,7.9,21.9
2005,12,BoyceThompsonArboretum,33.295,-111.0946,0,10.7,3.8,17.6
2006,1,BoyceThompsonArboretum,33.295,-111.0946,0,10.6,3.3,17.8
2006,2,BoyceThompsonArboretum,33.295,-111.0946,3.98,12.1,4.9,19.4
2006,3,BoyceThompsonArboretum,33.295,-111.0946,103.65,11.8,6.3,17.4
2006,4,BoyceThompsonArboretum,33.295,-111.0946,0,17.5,9.6,25.5
2006,5,BoyceThompsonArboretum,33.295,-111.0946,0,24.1,17.3,30.9
2006,6,BoyceThompsonArboretum,33.295,-111.0946,14.98,29.3,22.5,36
2006,7,BoyceThompsonArboretum,33.295,-111.0946,81.78,29.3,23.3,35.2
2006,8,BoyceThompsonArboretum,33.295,-111.0946,71.81,27,21.5,32.5
2006,9,BoyceThompsonArboretum,33.295,-111.0946,35.89,23.4,16.7,30
2006,10,BoyceThompsonArboretum,33.295,-111.0946,25.88,19.2,12.4,25.9
2006,11,BoyceThompsonArboretum,33.295,-111.0946,0,15.4,8.2,22.6
2006,12,BoyceThompsonArboretum,33.295,-111.0946,8.74,8.3,2,14.6
2007,1,BoyceThompsonArboretum,33.295,-111.0946,44.43,7.1,1.3,12.9
2007,2,BoyceThompsonArboretum,33.295,-111.0946,34.12,10.7,4.4,16.9
2007,3,BoyceThompsonArboretum,33.295,-111.0946,29.47,14.8,7.6,22.1
2007,4,BoyceThompsonArboretum,33.295,-111.0946,11.74,17.1,9.6,24.6
2007,5,BoyceThompsonArboretum,33.295,-111.0946,1.96,22.6,15,30.2
2007,6,BoyceThompsonArboretum,33.295,-111.0946,0,27,19.1,35
2007,7,BoyceThompsonArboretum,33.295,-111.0946,42.92,29.2,22.6,35.8
2007,8,BoyceThompsonArboretum,33.295,-111.0946,69.78,28.6,22,35.1
2007,9,BoyceThompsonArboretum,33.295,-111.0946,15.29,26.3,19.5,33
2007,10,BoyceThompsonArboretum,33.295,-111.0946,2.03,20.6,13.4,27.8
2007,11,BoyceThompsonArboretum,33.295,-111.0946,2.97,16.5,9.7,23.3
2007,12,BoyceThompsonArboretum,33.295,-111.0946,130.63,7.5,2.1,12.9
2008,1,BoyceThompsonArboretum,33.295,-111.0946,145.24,8.2,2.8,13.6
2008,2,BoyceThompsonArboretum,33.295,-111.0946,45.16,9.8,3.6,15.9
2008,3,BoyceThompsonArboretum,33.295,-111.0946,1.54,13.6,6.2,21
2008,4,BoyceThompsonArboretum,33.295,-111.0946,0,17.4,9.9,24.9
2008,5,BoyceThompsonArboretum,33.295,-111.0946,26.63,19.7,12.3,27
2008,6,BoyceThompsonArboretum,33.295,-111.0946,0,27.5,19.5,35.4
2008,7,BoyceThompsonArboretum,33.295,-111.0946,102.49,27.9,21.4,34.3
2008,8,BoyceThompsonArboretum,33.295,-111.0946,104.06,27.5,20.9,34.1
2008,9,BoyceThompsonArboretum,33.295,-111.0946,47.82,25.4,18.6,32.2
2008,10,BoyceThompsonArboretum,33.295,-111.0946,12.39,20.4,13,27.8
2008,11,BoyceThompsonArboretum,33.295,-111.0946,66.56,14.8,8.4,21.3
2008,12,BoyceThompsonArboretum,33.295,-111.0946,110.85,9.1,3.8,14.4
2009,1,BoyceThompsonArboretum,33.295,-111.0946,24.28,10.5,4.5,16.5
2009,2,BoyceThompsonArboretum,33.295,-111.0946,91.37,10.9,4.2,17.6
2009,3,BoyceThompsonArboretum,33.295,-111.0946,3.99,13.9,6.5,21.3
2009,4,BoyceThompsonArboretum,33.295,-111.0946,31.21,16.1,8.7,23.6
2009,5,BoyceThompsonArboretum,33.295,-111.0946,8.17,23.6,16.3,30.9
2009,6,BoyceThompsonArboretum,33.295,-111.0946,2.2,24.8,17.6,32.1
2009,7,BoyceThompsonArboretum,33.295,-111.0946,65.41,29.7,22.6,36.8
2009,8,BoyceThompsonArboretum,33.295,-111.0946,8.84,28.5,21.3,35.7
2009,9,BoyceThompsonArboretum,33.295,-111.0946,18.86,25.7,18.7,32.7
2009,10,BoyceThompsonArboretum,33.295,-111.0946,0,18.2,11.3,25
2009,11,BoyceThompsonArboretum,33.295,-111.0946,3.94,15.1,8.4,21.8
2009,12,BoyceThompsonArboretum,33.295,-111.0946,93.44,7.4,2.2,12.6
2010,1,BoyceThompsonArboretum,33.295,-111.0946,232.27,8.6,3.3,14
2010,2,BoyceThompsonArboretum,33.295,-111.0946,102.57,9.2,4,14.4
2010,3,BoyceThompsonArboretum,33.295,-111.0946,59.13,11.1,4.6,17.7
2010,4,BoyceThompsonArboretum,33.295,-111.0946,0.8,15.7,8.6,22.8
2010,5,BoyceThompsonArboretum,33.295,-111.0946,0,19.2,11.4,27.1
2010,6,BoyceThompsonArboretum,33.295,-111.0946,0,26.5,18.7,34.4
2010,7,BoyceThompsonArboretum,33.295,-111.0946,111.36,28.9,22.6,35.3
2010,8,BoyceThompsonArboretum,33.295,-111.0946,40.55,27.8,21.5,34.1
2010,9,BoyceThompsonArboretum,33.295,-111.0946,71.53,26.6,19.3,33.8
2010,10,BoyceThompsonArboretum,33.295,-111.0946,17.8,20,13.5,26.5
2010,11,BoyceThompsonArboretum,33.295,-111.0946,3.07,12.3,5.7,18.9
2010,12,BoyceThompsonArboretum,33.295,-111.0946,108.4,11.4,5.4,17.3
2011,1,BoyceThompsonArboretum,33.295,-111.0946,1.16,8.2,1.4,15.1
2011,2,BoyceThompsonArboretum,33.295,-111.0946,26.71,8,1.2,14.8
2011,3,BoyceThompsonArboretum,33.295,-111.0946,10.29,14.4,7,21.8
2011,4,BoyceThompsonArboretum,33.295,-111.0946,17.31,17.9,10.8,25.1
2011,5,BoyceThompsonArboretum,33.295,-111.0946,3.71,19.8,12.6,27
2011,6,BoyceThompsonArboretum,33.295,-111.0946,0,26.6,18.4,34.9
2011,7,BoyceThompsonArboretum,33.295,-111.0946,86.17,28.7,21.9,35.5
2011,8,BoyceThompsonArboretum,33.295,-111.0946,31.34,29.6,23,36.2
2011,9,BoyceThompsonArboretum,33.295,-111.0946,79.58,26.2,19.2,33.1
2011,10,BoyceThompsonArboretum,33.295,-111.0946,18.6,20.6,13.6,27.7
2011,11,BoyceThompsonArboretum,33.295,-111.0946,32.62,12.1,6.1,18
2011,12,BoyceThompsonArboretum,33.295,-111.0946,80.63,6.8,1.6,11.9
2012,1,BoyceThompsonArboretum,33.295,-111.0946,21.27,10.3,3.9,16.7
2012,2,BoyceThompsonArboretum,33.295,-111.0946,21.5,10.4,3.9,17
2012,3,BoyceThompsonArboretum,33.295,-111.0946,52.83,12.9,5.2,20.5
2012,4,BoyceThompsonArboretum,33.295,-111.0946,5.58,18.4,10.8,25.9
2012,5,BoyceThompsonArboretum,33.295,-111.0946,3.08,23,15.2,30.7
2012,6,BoyceThompsonArboretum,33.295,-111.0946,0,28.1,20.1,36.1
2012,7,BoyceThompsonArboretum,33.295,-111.0946,48.24,28,21.6,34.4
2012,8,BoyceThompsonArboretum,33.295,-111.0946,36.71,28.4,22.1,34.8
2012,9,BoyceThompsonArboretum,33.295,-111.0946,27.18,25.3,19,31.6
2012,10,BoyceThompsonArboretum,33.295,-111.0946,1.23,20.7,13.4,28
2012,11,BoyceThompsonArboretum,33.295,-111.0946,18.23,15.5,8.7,22.3
2012,12,BoyceThompsonArboretum,33.295,-111.0946,88.48,9.1,3.5,14.7
2013,1,BoyceThompsonArboretum,33.295,-111.0946,60.98,6.9,1,12.9
2013,2,BoyceThompsonArboretum,33.295,-111.0946,15.63,8.2,2,14.4
2013,3,BoyceThompsonArboretum,33.295,-111.0946,41.24,14.7,7.4,21.9
2013,4,BoyceThompsonArboretum,33.295,-111.0946,7.64,17.6,10.4,24.9
2013,5,BoyceThompsonArboretum,33.295,-111.0946,0,22.3,15.2,29.3
2013,6,BoyceThompsonArboretum,33.295,-111.0946,0,28.1,20.1,36.1
2013,7,BoyceThompsonArboretum,33.295,-111.0946,44.67,28.4,22,34.8
2013,8,BoyceThompsonArboretum,33.295,-111.0946,26.52,27.8,21.3,34.2
2013,9,BoyceThompsonArboretum,33.295,-111.0946,25.46,25,18.5,31.5
2013,10,BoyceThompsonArboretum,33.295,-111.0946,19.96,18.3,11,25.6
2013,11,BoyceThompsonArboretum,33.295,-111.0946,91.78,13.6,7.8,19.3
2013,12,BoyceThompsonArboretum,33.295,-111.0946,18.31,8.7,3.3,14.1
2014,1,BoyceThompsonArboretum,33.295,-111.0946,0,11.2,4.4,18.1
2014,2,BoyceThompsonArboretum,33.295,-111.0946,0,12.8,6.3,19.4
2014,3,BoyceThompsonArboretum,33.295,-111.0946,64.46,14.5,7.4,21.5
2014,4,BoyceThompsonArboretum,33.295,-111.0946,14.1,17.7,10.7,24.8
2014,5,BoyceThompsonArboretum,33.295,-111.0946,0,21.4,14.1,28.7
2014,6,BoyceThompsonArboretum,33.295,-111.0946,0,28,20.6,35.3
2014,7,BoyceThompsonArboretum,33.295,-111.0946,95.66,28.7,22.2,35.2
2014,8,BoyceThompsonArboretum,33.295,-111.0946,199.46,26.3,20,32.7
2014,9,BoyceThompsonArboretum,33.295,-111.0946,94.47,25.7,19.9,31.5
2014,10,BoyceThompsonArboretum,33.295,-111.0946,88.53,20.7,14.2,27.2
2014,11,BoyceThompsonArboretum,33.295,-111.0946,0,13.6,7.1,20.1
2014,12,BoyceThompsonArboretum,33.295,-111.0946,65.81,9.6,4.4,14.7
2015,1,BoyceThompsonArboretum,33.295,-111.0946,89.03,9.3,3.7,14.9
2015,2,BoyceThompsonArboretum,33.295,-111.0946,4.05,13,6.8,19.2
2015,3,BoyceThompsonArboretum,33.295,-111.0946,23.15,15.6,8.9,22.3
2015,4,BoyceThompsonArboretum,33.295,-111.0946,27.67,17.1,9.9,24.3
2015,5,BoyceThompsonArboretum,33.295,-111.0946,24.32,19.1,11.9,26.2
2015,6,BoyceThompsonArboretum,33.295,-111.0946,32,27.7,20.3,35.2
2015,7,BoyceThompsonArboretum,33.295,-111.0946,41.15,27.7,21.2,34.1
2015,8,BoyceThompsonArboretum,33.295,-111.0946,52.74,28.6,21.9,35.4
2015,9,BoyceThompsonArboretum,33.295,-111.0946,68.04,25.4,19.2,31.6
2015,10,BoyceThompsonArboretum,33.295,-111.0946,47.75,20.5,14.6,26.4
2015,11,BoyceThompsonArboretum,33.295,-111.0946,42.53,11.7,5.6,17.9
2015,12,BoyceThompsonArboretum,33.295,-111.0946,47.06,7.6,1.8,13.4
2016,1,BoyceThompsonArboretum,33.295,-111.0946,73.2,7.9,2.1,13.7
2016,2,BoyceThompsonArboretum,33.295,-111.0946,21.67,13.2,5.8,20.5
2016,3,BoyceThompsonArboretum,33.295,-111.0946,0,15.4,7.8,23
2016,4,BoyceThompsonArboretum,33.295,-111.0946,11.51,17,9.9,24.1
2016,5,BoyceThompsonArboretum,33.295,-111.0946,7.61,20.2,12.9,27.5
2016,6,BoyceThompsonArboretum,33.295,-111.0946,10.41,28.4,20.7,36.1
2016,7,BoyceThompsonArboretum,33.295,-111.0946,29.22,29.3,22.6,36
2016,8,BoyceThompsonArboretum,33.295,-111.0946,43.82,26.9,20.5,33.2
2016,9,BoyceThompsonArboretum,33.295,-111.0946,32.29,24.5,17.9,31
2016,10,BoyceThompsonArboretum,33.295,-111.0946,14.5,22,14.9,29.2
2016,11,BoyceThompsonArboretum,33.295,-111.0946,55.43,14.7,9,20.5
2016,12,BoyceThompsonArboretum,33.295,-111.0946,120.23,10.1,4.7,15.5
2017,1,BoyceThompsonArboretum,33.295,-111.0946,72.58,8.3,3.6,13
2017,2,BoyceThompsonArboretum,33.295,-111.0946,46.01,11.9,5.7,18.1
2017,3,BoyceThompsonArboretum,33.295,-111.0946,11.74,16.2,8.6,23.7
2017,4,BoyceThompsonArboretum,33.295,-111.0946,2.69,18,10.3,25.7
2017,5,BoyceThompsonArboretum,33.295,-111.0946,5.49,21.1,13.8,28.4
2017,6,BoyceThompsonArboretum,33.295,-111.0946,0,28.7,20.8,36.7
2017,7,BoyceThompsonArboretum,33.295,-111.0946,84.4,28.5,21.9,35
2017,8,BoyceThompsonArboretum,33.295,-111.0946,23.04,27.5,20.7,34.3
2017,9,BoyceThompsonArboretum,33.295,-111.0946,8.46,25,17.9,32.1
2017,10,BoyceThompsonArboretum,33.295,-111.0946,0.26,22,14.6,29.4
2017,11,BoyceThompsonArboretum,33.295,-111.0946,0,17.6,10.8,24.4
2017,12,BoyceThompsonArboretum,33.295,-111.0946,4.3,11.1,5,17.3
2018,1,BoyceThompsonArboretum,33.295,-111.0946,12.41,11.5,5,18.1
2018,2,BoyceThompsonArboretum,33.295,-111.0946,21.43,11.4,5,17.8
2018,3,BoyceThompsonArboretum,33.295,-111.0946,6.39,13.4,6.3,20.6
2018,4,BoyceThompsonArboretum,33.295,-111.0946,0,20,12.5,27.4
2018,5,BoyceThompsonArboretum,33.295,-111.0946,1.51,22.5,15,30
2018,6,BoyceThompsonArboretum,33.295,-111.0946,19,27.5,19.8,35.2
2018,7,BoyceThompsonArboretum,33.295,-111.0946,51.08,29,22.6,35.3
2018,8,BoyceThompsonArboretum,33.295,-111.0946,77.14,27.8,21.5,34
2018,9,BoyceThompsonArboretum,33.295,-111.0946,19.81,26.6,19.8,33.4
2018,10,BoyceThompsonArboretum,33.295,-111.0946,95.53,17.9,12.8,23
2018,11,BoyceThompsonArboretum,33.295,-111.0946,20.62,12.7,6.3,19.1
2018,12,BoyceThompsonArboretum,33.295,-111.0946,13.65,8.9,3.7,14.1
2019,1,BoyceThompsonArboretum,33.295,-111.0946,40.48,8.5,3,14
2019,2,BoyceThompsonArboretum,33.295,-111.0946,143.15,7.6,2.5,12.6
2019,3,BoyceThompsonArboretum,33.295,-111.0946,29.39,12.9,6.3,19.5
2019,4,BoyceThompsonArboretum,33.295,-111.0946,10.29,17.7,10.5,24.8
2019,5,BoyceThompsonArboretum,33.295,-111.0946,14.31,17.9,11,24.7
2019,6,BoyceThompsonArboretum,33.295,-111.0946,0,26.1,18.4,33.9
2019,7,BoyceThompsonArboretum,33.295,-111.0946,22.96,29.5,22.6,36.5
2019,8,BoyceThompsonArboretum,33.295,-111.0946,18.83,29.2,22.5,35.9
2019,9,BoyceThompsonArboretum,33.295,-111.0946,167.18,25.4,19.2,31.7
2019,10,BoyceThompsonArboretum,33.295,-111.0946,0,19.1,12,26.3
2019,11,BoyceThompsonArboretum,33.295,-111.0946,117.47,14,8.1,20
2019,12,BoyceThompsonArboretum,33.295,-111.0946,48.08,8.5,3.6,13.3
2020,1,BoyceThompsonArboretum,33.295,-111.0946,31.04,9.1,3.3,14.9
2020,2,BoyceThompsonArboretum,33.295,-111.0946,61.61,9.8,3.5,16
2020,3,BoyceThompsonArboretum,33.295,-111.0946,48.73,12.5,6.4,18.5
2020,4,BoyceThompsonArboretum,33.295,-111.0946,2.45,17.4,9.8,24.9
2020,5,BoyceThompsonArboretum,33.295,-111.0946,3.29,23.5,15.7,31.4
2020,6,BoyceThompsonArboretum,33.295,-111.0946,0,27.1,18.9,35.3
2020,7,BoyceThompsonArboretum,33.295,-111.0946,2.36,29.9,23,36.8
2020,8,BoyceThompsonArboretum,33.295,-111.0946,15.88,30.7,23.5,37.9
2020,9,BoyceThompsonArboretum,33.295,-111.0946,1.67,26.6,19.6,33.6
2020,10,BoyceThompsonArboretum,33.295,-111.0946,0.06,21.9,13.9,29.9
2020,11,BoyceThompsonArboretum,33.295,-111.0946,7.02,15.4,8.6,22.1
2020,12,BoyceThompsonArboretum,33.295,-111.0946,13.33,9.3,3.2,15.4
1997,1,Cottonwood,34.738,-112.0353,59.79,7.4,0.6,14.2
1997,2,Cottonwood,34.738,-112.0353,27.38,9.3,0.9,17.7
1997,3,Cottonwood,34.738,-112.0353,0,14.6,4.6,24.5
1997,4,Cottonwood,34.738,-112.0353,51.12,14.8,6.1,23.5
1997,5,Cottonwood,34.738,-112.0353,9.31,23.2,13.4,33
1997,6,Cottonwood,34.738,-112.0353,1.99,24.7,14.8,34.7
1997,7,Cottonwood,34.738,-112.0353,2.71,28.3,18.2,38.4
1997,8,Cottonwood,34.738,-112.0353,66.47,27.8,19.2,36.4
1997,9,Cottonwood,34.738,-112.0353,68.39,25.1,17.2,33
1997,10,Cottonwood,34.738,-112.0353,19.02,16.8,7.7,26
1997,11,Cottonwood,34.738,-112.0353,11.4,12.4,3.6,21.2
1997,12,Cottonwood,34.738,-112.0353,53.52,5.9,-1.5,13.3
1998,1,Cottonwood,34.738,-112.0353,23.03,8,0.6,15.4
1998,2,Cottonwood,34.738,-112.0353,49.12,7.1,0.6,13.6
1998,3,Cottonwood,34.738,-112.0353,58.15,10.7,3,18.4
1998,4,Cottonwood,34.738,-112.0353,13.66,12.2,3.8,20.7
1998,5,Cottonwood,34.738,-112.0353,10.39,18.2,8.4,28
1998,6,Cottonwood,34.738,-112.0353,0,23.5,13.2,33.8
1998,7,Cottonwood,34.738,-112.0353,72.06,28.5,19.1,37.9
1998,8,Cottonwood,34.738,-112.0353,43.2,28.5,19.6,37.5
1998,9,Cottonwood,34.738,-112.0353,58.11,23.5,15,31.9
1998,10,Cottonwood,34.738,-112.0353,71.39,17.1,7.7,26.4
1998,11,Cottonwood,34.738,-112.0353,17.76,11.4,2.9,19.8
1998,12,Cottonwood,34.738,-112.0353,2.53,7.6,-0.8,16
1999,1,Cottonwood,34.738,-112.0353,2.14,8.7,-0.6,18.1
1999,2,Cottonwood,34.738,-112.0353,7.44,10.3,0.9,19.8
1999,3,Cottonwood,34.738,-112.0353,12.8,13.1,3.2,23
1999,4,Cottonwood,34.738,-112.0353,43.09,12.8,4.2,21.5
1999,5,Cottonwood,34.738,-112.0353,3.88,19.4,9.6,29.2
1999,6,Cottonwood,34.738,-112.0353,10.09,24.9,14.7,35
1999,7,Cottonwood,34.738,-112.0353,112.39,27,19.1,35
1999,8,Cottonwood,34.738,-112.0353,16.97,26.7,17.9,35.5
1999,9,Cottonwood,34.738,-112.0353,118.63,23.1,14.8,31.5
1999,10,Cottonwood,34.738,-112.0353,0,18.9,8.1,29.7
1999,11,Cottonwood,34.738,-112.0353,0,13.9,3.5,24.4
1999,12,Cottonwood,34.738,-112.0353,0,7.2,-2.2,16.5
2000,1,Cottonwood,34.738,-112.0353,4.85,8.7,-0.2,17.6
2000,2,Cottonwood,34.738,-112.0353,18.61,10.8,2.3,19.3
2000,3,Cottonwood,34.738,-112.0353,61.51,11.8,3.3,20.2
2000,4,Cottonwood,34.738,-112.0353,5.94,17.7,7.6,27.7
2000,5,Cottonwood,34.738,-112.0353,0.01,22.7,12.2,33.1
2000,6,Cottonwood,34.738,-112.0353,34.71,26.7,17.1,36.3
2000,7,Cottonwood,34.738,-112.0353,7.53,28.6,19.6,37.5
2000,8,Cottonwood,34.738,-112.0353,66.63,26.9,19.2,34.6
2000,9,Cottonwood,34.738,-112.0353,0,25.1,15.9,34.2
2000,10,Cottonwood,34.738,-112.0353,133.68,16.9,9,24.7
2000,11,Cottonwood,34.738,-112.0353,17.3,7.5,-0.1,15
2000,12,Cottonwood,34.738,-112.0353,1.29,8.4,-0.2,17.1
2001,1,Cottonwood,34.738,-112.0353,49.91,6.2,-0.5,13
2001,2,Cottonwood,34.738,-112.0353,16.99,7.5,-0.2,15.1
2001,3,Cottonwood,34.738,-112.0353,32.78,12.2,4.3,20.1
2001,4,Cottonwood,34.738,-112.0353,12.24,15.1,6.6,23.7
2001,5,Cottonwood,34.738,-112.0353,12.89,22.6,11.7,33.5
2001,6,Cottonwood,34.738,-112.0353,2.52,26.4,15.9,37
2001,7,Cottonwood,34.738,-112.0353,41.48,28.5,19.7,37.2
2001,8,Cottonwood,34.738,-112.0353,69.65,27.4,18.9,35.9
2001,9,Cottonwood,34.738,-112.0353,2.92,25.3,15.1,35.6
2001,10,Cottonwood,34.738,-112.0353,8.12,19.2,9.5,28.9
2001,11,Cottonwood,34.738,-112.0353,7.58,12.6,4.2,21
2001,12,Cottonwood,34.738,-112.0353,19.03,5.5,-1.9,12.9
2002,1,Cottonwood,34.738,-112.0353,4.19,6.8,-1.4,14.9
2002,2,Cottonwood,34.738,-112.0353,0,9.2,-0.7,19.1
2002,3,Cottonwood,34.738,-112.0353,5.69,11.6,2.5,20.6
2002,4,Cottonwood,34.738,-112.0353,6.06,17.9,8.4,27.3
2002,5,Cottonwood,34.738,-112.0353,0,20.9,10.4,31.5
2002,6,Cottonwood,34.738,-112.0353,0,26.9,16.2,37.5
2002,7,Cottonwood,34.738,-112.0353,16.93,29.9,20.7,39.1
2002,8,Cottonwood,34.738,-112.0353,13.75,28.1,18.8,37.5
2002,9,Cottonwood,34.738,-112.0353,105.42,23.9,14.9,33
2002,10,Cottonwood,34.738,-112.0353,22.26,16.6,8.2,25
2002,11,Cottonwood,34.738,-112.0353,7.19,11.8,3,20.5
2002,12,Cottonwood,34.738,-112.0353,13.49,6.3,-1,13.7
2003,1,Cottonwood,34.738,-112.0353,9.24,10.5,1.8,19.3
2003,2,Cottonwood,34.738,-112.0353,86.17,9,1.9,16
2003,3,Cottonwood,34.738,-112.0353,26.51,11.4,4.1,18.7
2003,4,Cottonwood,34.738,-112.0353,4.28,14,4.6,23.4
2003,5,Cottonwood,34.738,-112.0353,11.14,21.4,11.5,31.3
2003,6,Cottonwood,34.738,-112.0353,0,25.7,15.4,36
2003,7,Cottonwood,34.738,-112.0353,29.78,30.5,21,40
2003,8,Cottonwood,34.738,-112.0353,47.56,27.9,20,35.8
2003,9,Cottonwood,34.738,-112.0353,7.36,25.4,16.7,34
2003,10,Cottonwood,34.738,-112.0353,3.89,21.5,12.2,30.8
2003,11,Cottonwood,34.738,-112.0353,34.88,10,2.8,17.2
2003,12,Cottonwood,34.738,-112.0353,11.44,7.3,-0.2,14.8
2004,1,Cottonwood,34.738,-112.0353,3.93,7.4,0.2,14.5
2004,2,Cottonwood,34.738,-112.0353,32.33,6.6,-0.1,13.3
2004,3,Cottonwood,34.738,-112.0353,11.83,15.8,6.5,25
2004,4,Cottonwood,34.738,-112.0353,51.23,15.8,7.3,24.2
2004,5,Cottonwood,34.738,-112.0353,0,21.5,12.1,30.9
2004,6,Cottonwood,34.738,-112.0353,0,25.7,15.4,36.1
2004,7,Cottonwood,34.738,-112.0353,60.52,27.8,18.4,37.2
2004,8,Cottonwood,34.738,-112.0353,40.62,26.3,18.1,34.6
2004,9,Cottonwood,34.738,-112.0353,6.73,23.9,15.2,32.6
2004,10,Cottonwood,34.738,-112.0353,53.7,16.9,9.3,24.6
2004,11,Cottonwood,34.738,-112.0353,63.58,9.8,3.6,16
2004,12,Cottonwood,34.738,-112.0353,69.96,6.6,-0.6,13.7
2005,1,Cottonwood,34.738,-112.0353,89.67,8.2,2.6,13.8
2005,2,Cottonwood,34.738,-112.0353,102.51,8.9,3.7,14.1
2005,3,Cottonwood,34.738,-112.0353,39.06,11.6,4.5,18.6
2005,4,Cottonwood,34.738,-112.0353,14.32,14.9,6.1,23.7
2005,5,Cottonwood,34.738,-112.0353,0.13,21.2,11.6,30.8
2005,6,Cottonwood,34.738,-112.0353,5.59,24.2,14.4,34
2005,7,Cottonwood,34.738,-112.0353,29.39,29.6,19.8,39.3
2005,8,Cottonwood,34.738,-112.0353,57,26.4,18.6,34.1
2005,9,Cottonwood,34.738,-112.0353,4.25,23.7,14.6,32.7
2005,10,Cottonwood,34.738,-112.0353,25.21,18.4,9.8,26.9
2005,11,Cottonwood,34.738,-112.0353,5.92,12,2.5,21.5
2005,12,Cottonwood,34.738,-112.0353,0,7.4,-1.3,16.2
2006,1,Cottonwood,34.738,-112.0353,0.4,7.4,-1.9,16.8
2006,2,Cottonwood,34.738,-112.0353,0,10,0.4,19.6
2006,3,Cottonwood,34.738,-112.0353,14.22,10.1,3,17.2
2006,4,Cottonwood,34.738,-112.0353,12.57,16.7,8,25.4
2006,5,Cottonwood,34.738,-112.0353,1.59,22.8,13.4,32.3
2006,6,Cottonwood,34.738,-112.0353,2.16,27.9,18,37.8
2006,7,Cottonwood,34.738,-112.0353,107.33,29.4,21.8,36.9
2006,8,Cottonwood,34.738,-112.0353,39.31,26.6,19.3,33.8
2006,9,Cottonwood,34.738,-112.0353,28.97,22.3,13.8,30.8
2006,10,Cottonwood,34.738,-112.0353,36.06,17.1,8.5,25.6
2006,11,Cottonwood,34.738,-112.0353,0,12.5,3.5,21.4
2006,12,Cottonwood,34.738,-112.0353,6.93,6.3,-1.8,14.3
2007,1,Cottonwood,34.738,-112.0353,12.7,4.8,-2.8,12.4
2007,2,Cottonwood,34.738,-112.0353,17.28,8.6,1.1,16.1
