Year,Month,Day,Site,NABAEnglishName,LatinAnalysisName,ButterflyCount,PartyHours,#Observers,#Parties,TotalDistanceMi
2014,4,6,Sabino Canyon,Great Purple Hairstreak,Atlides_halesus  ,4,50,27,8,32
2014,4,6,Sabino Canyon,Brown Elfin,Callophrys_augustinus  ,5,50,27,8,32
2014,4,6,Sabino Canyon,Gray Hairstreak,Strymon_melinus  ,11,50,27,8,32
2014,4,6,Sabino Canyon,Arizona Hairstreak,Erora_quaderna  ,8,50,27,8,32
2014,4,6,Sabino Canyon,Western Pygmy-Blue,Brephidium_exile  ,3,50,27,8,32
2014,4,6,Sabino Canyon,Marine Blue,Leptotes_marina  ,1220,50,27,8,32
2014,4,6,Sabino Canyon,Ceraunus Blue,Hemiargus_ceraunus  ,2,50,27,8,32
2014,4,6,Sabino Canyon,Reakirt's Blue,Hemiargus_isola  ,40,50,27,8,32
2014,4,6,Sabino Canyon,Spring Azure,Celastrina_ladon  ,212,50,27,8,32
2014,4,6,Sabino Canyon,Acmon Blue,Plebejus_acmon_,2,50,27,8,32
2014,4,6,Sabino Canyon,Fatal Metalmark,Calephelis_nemesis  ,2,50,27,8,32
2014,4,6,Sabino Canyon,Zela Metalmark,Emesis_zela  ,1,50,27,8,32
2014,4,6,Sabino Canyon,American Snout,Libytheana_carinenta  ,3,50,27,8,32
2014,4,6,Sabino Canyon,Gulf Fritillary,Agraulis_vanillae  ,1,50,27,8,32
2014,4,6,Sabino Canyon,Fulvia Checkerspot,Thessalia_fulvia  ,10,50,27,8,32
2014,4,6,Sabino Canyon,Bordered Patch,Chlosyne_lacinia  ,3,50,27,8,32
2014,4,6,Sabino Canyon,Sagebrush Checkerspot,Chlosyne_acastus  ,7,50,27,8,32
2014,4,6,Sabino Canyon,Tiny Checkerspot,Dymasia_dymas  ,1,50,27,8,32
2014,4,6,Sabino Canyon,Elada Checkerspot,Texola_elada  ,25,50,27,8,32
2014,4,6,Sabino Canyon,Texan Crescent,Phyciodes_texana  ,11,50,27,8,32
2014,4,6,Sabino Canyon,Mylitta Crescent,Phyciodes_mylitta  ,3,50,27,8,32
2014,4,6,Sabino Canyon,Mourning Cloak,Nymphalis_antiopa  ,2,50,27,8,32
2014,4,6,Sabino Canyon,American Lady,Vanessa_virginiensis  ,1,50,27,8,32
2014,4,6,Sabino Canyon,Painted Lady,Vanessa_cardui  ,14,50,27,8,32
2014,4,6,Sabino Canyon,Red Admiral,Vanessa_atalanta  ,2,50,27,8,32
2014,4,6,Sabino Canyon,Common Buckeye,Junonia_coenia  ,122,50,27,8,32
2014,4,6,Sabino Canyon,Tropical Buckeye,Junonia_genoveva  ,4,50,27,8,32
2014,4,6,Sabino Canyon,Red-spotted Purple,Limenitis_arthemis_astyanax  ,14,50,27,8,32
2014,4,6,Sabino Canyon,California Sister,Adelpha_bredowii  ,40,50,27,8,32
2014,4,6,Sabino Canyon,Empress Leilia,Asterocampa_leilia  ,41,50,27,8,32
2014,4,6,Sabino Canyon,Nabokov's Satyr,Cyllopsis_pyracmon  ,1,50,27,8,32
2014,4,6,Sabino Canyon,Monarch,Danaus_plexippus ,2,50,27,8,32
2014,4,6,Sabino Canyon,Queen,Danaus_gilippus ,3,50,27,8,32
2014,4,6,Sabino Canyon,Golden-headed Scallopwing,Staphylus_ceos  ,26,50,27,8,32
2014,4,6,Sabino Canyon,Arizona Powdered-Skipper,Systasea_zampa  ,15,50,27,8,32
2014,4,6,Sabino Canyon,Sleepy Duskywing,Erynnis_brizo ,2,50,27,8,32
2014,4,6,Sabino Canyon,Meridian Duskywing,Erynnis_meridianus  ,1,50,27,8,32
2014,4,6,Sabino Canyon,Mournful Duskywing,Erynnis_tristis  ,6,50,27,8,32
2014,4,6,Sabino Canyon,Funereal Duskywing,Erynnis_funeralis  ,15,50,27,8,32
2014,4,6,Sabino Canyon,"Unidentified Firetip, Skipper, Duskywing, Skipperling, or Giant Skipper",Hesperiidae_sp,16,50,27,8,32
2014,4,6,Sabino Canyon,Common Streaky-Skipper,Celotes_nessus  ,6,50,27,8,32
2014,4,6,Sabino Canyon,Orange Skipperling,Copaeodes_aurantiacus  ,18,50,27,8,32
2014,4,6,Sabino Canyon,Fiery Skipper,Hylephila_phyleus  ,15,50,27,8,32
2014,4,6,Sabino Canyon,Pahaska Skipper,Hesperia_pahaska  ,2,50,27,8,32
2014,4,6,Sabino Canyon,White-barred Skipper,Atrytonopsis_pittacus  ,27,50,27,8,32
2014,4,6,Sabino Canyon,Sheep Skipper,Atrytonopsis_edwardsii  ,1,50,27,8,32
2014,4,6,Sabino Canyon,Violet-clouded Skipper,Lerodea_arabus  ,1,50,27,8,32
2014,7,19,Sabino Canyon,Pipevine Swallowtail,Battus_philenor  ,30,33.5,11,5,22
2014,7,19,Sabino Canyon,Giant Swallowtail,Papilio_cresphontes  ,1,33.5,11,5,22
2014,7,19,Sabino Canyon,Two-tailed Swallowtail,Papilio_multicaudata  ,5,33.5,11,5,22
2014,7,19,Sabino Canyon,Checkered White,Pontia_protodice  ,1,33.5,11,5,22
2014,7,19,Sabino Canyon,Orange Sulphur,Colias_eurytheme  ,8,33.5,11,5,22
2014,7,19,Sabino Canyon,Southern Dogface,Colias_cesonia  ,2,33.5,11,5,22
2014,7,19,Sabino Canyon,Cloudless Sulphur,Phoebis_sennae  ,7,33.5,11,5,22
2014,7,19,Sabino Canyon,Mexican Yellow,Eurema_mexicana  ,2,33.5,11,5,22
2014,7,19,Sabino Canyon,Sleepy Orange,Eurema_nicippe  ,5,33.5,11,5,22
2014,7,19,Sabino Canyon,Colorado Hairstreak,Hypaurotis_crysalus ,4,33.5,11,5,22
2014,7,19,Sabino Canyon,Gray Hairstreak,Strymon_melinus  ,4,33.5,11,5,22
2014,7,19,Sabino Canyon,Arizona Hairstreak,Erora_quaderna  ,4,33.5,11,5,22
2014,7,19,Sabino Canyon,Western Pygmy-Blue,Brephidium_exile  ,1,33.5,11,5,22
2014,7,19,Sabino Canyon,Marine Blue,Leptotes_marina  ,58,33.5,11,5,22
2014,7,19,Sabino Canyon,Ceraunus Blue,Hemiargus_ceraunus  ,3,33.5,11,5,22
2014,7,19,Sabino Canyon,Reakirt's Blue,Hemiargus_isola  ,1,33.5,11,5,22
2014,7,19,Sabino Canyon,Spring Azure,Celastrina_ladon  ,31,33.5,11,5,22
2014,7,19,Sabino Canyon,Fatal Metalmark,Calephelis_nemesis  ,1,33.5,11,5,22
2014,7,19,Sabino Canyon,Nais Metalmark,Apodemia_nais  ,18,33.5,11,5,22
2014,7,19,Sabino Canyon,Bordered Patch,Chlosyne_lacinia  ,1,33.5,11,5,22
2014,7,19,Sabino Canyon,Tiny Checkerspot,Dymasia_dymas  ,31,33.5,11,5,22
2014,7,19,Sabino Canyon,Elada Checkerspot,Texola_elada  ,29,33.5,11,5,22
2014,7,19,Sabino Canyon,Mourning Cloak,Nymphalis_antiopa  ,1,33.5,11,5,22
2014,7,19,Sabino Canyon,Painted Lady,Vanessa_cardui  ,16,33.5,11,5,22
2014,7,19,Sabino Canyon,Red-spotted Purple,Limenitis_arthemis_astyanax  ,6,33.5,11,5,22
2014,7,19,Sabino Canyon,Empress Leilia,Asterocampa_leilia  ,25,33.5,11,5,22
2014,7,19,Sabino Canyon,Queen,Danaus_gilippus ,8,33.5,11,5,22
2014,7,19,Sabino Canyon,Northern Cloudywing,Thorybes_pylades  ,1,33.5,11,5,22
2014,7,19,Sabino Canyon,Acacia Skipper,Cogia_hippalus  ,4,33.5,11,5,22
2014,7,19,Sabino Canyon,Golden-headed Scallopwing,Staphylus_ceos  ,2,33.5,11,5,22
2014,7,19,Sabino Canyon,"Unidentified Firetip, Skipper, Duskywing, Skipperling, or Giant Skipper",Hesperiidae_sp,1,33.5,11,5,22
2014,7,19,Sabino Canyon,Common Streaky-Skipper,Celotes_nessus  ,3,33.5,11,5,22
2014,7,19,Sabino Canyon,Common Sootywing,Pholisora_catullus  ,5,33.5,11,5,22
2014,7,19,Sabino Canyon,Orange Skipperling,Copaeodes_aurantiacus  ,1,33.5,11,5,22
2014,7,19,Sabino Canyon,Fiery Skipper,Hylephila_phyleus  ,33,33.5,11,5,22
2014,7,19,Sabino Canyon,Cassus Roadside-Skipper,Amblyscirtes_cassus  ,1,33.5,11,5,22
2014,7,19,Sabino Canyon,Unidentified White or Sulphur,Pieridae_sp,4,33.5,11,5,22
2014,7,27,Santa Rita Mountains,Pipevine Swallowtail,Battus_philenor  ,42,27,11,4,8
2014,7,27,Santa Rita Mountains,Black Swallowtail,Papilio_polyxenes  ,1,27,11,4,8
2014,7,27,Santa Rita Mountains,Giant Swallowtail,Papilio_cresphontes  ,3,27,11,4,8
2014,7,27,Santa Rita Mountains,Two-tailed Swallowtail,Papilio_multicaudata  ,42,27,11,4,8
2014,7,27,Santa Rita Mountains,Checkered White,Pontia_protodice  ,1,27,11,4,8
2014,7,27,Santa Rita Mountains,Orange Sulphur,Colias_eurytheme  ,2,27,11,4,8
2014,7,27,Santa Rita Mountains,Southern Dogface,Colias_cesonia  ,8,27,11,4,8
2014,7,27,Santa Rita Mountains,White Angled-Sulphur,Anteos_clorinde  ,4,27,11,4,8
2014,7,27,Santa Rita Mountains,Cloudless Sulphur,Phoebis_sennae  ,190,27,11,4,8
2014,7,27,Santa Rita Mountains,Lyside Sulphur,Kricogonia_lyside  ,4,27,11,4,8
2014,7,27,Santa Rita Mountains,Mexican Yellow,Eurema_mexicana  ,11,27,11,4,8
2014,7,27,Santa Rita Mountains,Sleepy Orange,Eurema_nicippe  ,14,27,11,4,8
2014,7,27,Santa Rita Mountains,Dainty Sulphur,Nathalis_iole  ,1,27,11,4,8
2014,7,27,Santa Rita Mountains,Siva Juniper Hairstreak,Callophrys_gryneus_siva  ,22,27,11,4,8
2014,7,27,Santa Rita Mountains,Gray Hairstreak,Strymon_melinus  ,3,27,11,4,8
2014,7,27,Santa Rita Mountains,Arizona Hairstreak,Erora_quaderna  ,2,27,11,4,8
2014,7,27,Santa Rita Mountains,Marine Blue,Leptotes_marina  ,50,27,11,4,8
2014,7,27,Santa Rita Mountains,Ceraunus Blue,Hemiargus_ceraunus  ,4,27,11,4,8
2014,7,27,Santa Rita Mountains,Reakirt's Blue,Hemiargus_isola  ,1,27,11,4,8
2014,7,27,Santa Rita Mountains,Fatal Metalmark,Calephelis_nemesis  ,1,27,11,4,8
2014,7,27,Santa Rita Mountains,Palmer's Metalmark,Apodemia_palmeri  ,2,27,11,4,8
2014,7,27,Santa Rita Mountains,American Snout,Libytheana_carinenta  ,6,27,11,4,8
2014,7,27,Santa Rita Mountains,Gulf Fritillary,Agraulis_vanillae  ,3,27,11,4,8
2014,7,27,Santa Rita Mountains,Variegated Fritillary,Euptoieta_claudia  ,3,27,11,4,8
2014,7,27,Santa Rita Mountains,Bordered Patch,Chlosyne_lacinia  ,121,27,11,4,8
2014,7,27,Santa Rita Mountains,Elf,Microtia_elva  ,7,27,11,4,8
2014,7,27,Santa Rita Mountains,Tiny Checkerspot,Dymasia_dymas  ,139,27,11,4,8
2014,7,27,Santa Rita Mountains,Elada Checkerspot,Texola_elada  ,44,27,11,4,8
2014,7,27,Santa Rita Mountains,Texan Crescent,Phyciodes_texana  ,1,27,11,4,8
2014,7,27,Santa Rita Mountains,Mourning Cloak,Nymphalis_antiopa  ,1,27,11,4,8
2014,7,27,Santa Rita Mountains,Painted Lady,Vanessa_cardui  ,8,27,11,4,8
2014,7,27,Santa Rita Mountains,Red Admiral,Vanessa_atalanta  ,1,27,11,4,8
2014,7,27,Santa Rita Mountains,Common Buckeye,Junonia_coenia  ,1,27,11,4,8
2014,7,27,Santa Rita Mountains,Tropical Buckeye,Junonia_genoveva  ,1,27,11,4,8
2014,7,27,Santa Rita Mountains,Red-spotted Purple,Limenitis_arthemis_astyanax  ,4,27,11,4,8
2014,7,27,Santa Rita Mountains,California Sister,Adelpha_bredowii  ,10,27,11,4,8
2014,7,27,Santa Rita Mountains,Hackberry Emperor,Asterocampa_celtis  ,4,27,11,4,8
2014,7,27,Santa Rita Mountains,Empress Leilia,Asterocampa_leilia  ,15,27,11,4,8
2014,7,27,Santa Rita Mountains,Nabokov's Satyr,Cyllopsis_pyracmon  ,1,27,11,4,8
2014,7,27,Santa Rita Mountains,Red Satyr,Megisto_rubricata  ,19,27,11,4,8
2014,7,27,Santa Rita Mountains,Queen,Danaus_gilippus ,8,27,11,4,8
2014,7,27,Santa Rita Mountains,Arizona Skipper,Codatractus_arizonensis  ,23,27,11,4,8
2014,7,27,Santa Rita Mountains,Golden Banded-Skipper,Autochton_cellus  ,35,27,11,4,8
2014,7,27,Santa Rita Mountains,Northern Cloudywing,Thorybes_pylades  ,78,27,11,4,8
2014,7,27,Santa Rita Mountains,Drusius Cloudywing,Thorybes_drusius ,1,27,11,4,8
2014,7,27,Santa Rita Mountains,Acacia Skipper,Cogia_hippalus  ,19,27,11,4,8
2014,7,27,Santa Rita Mountains,Golden-headed Scallopwing,Staphylus_ceos  ,53,27,11,4,8
2014,7,27,Santa Rita Mountains,Arizona Powdered-Skipper,Systasea_zampa  ,1,27,11,4,8
2014,7,27,Santa Rita Mountains,Juvenal's Duskywing,Erynnis_juvenalis  ,5,27,11,4,8
2014,7,27,Santa Rita Mountains,Common Streaky-Skipper,Celotes_nessus  ,7,27,11,4,8
2014,7,27,Santa Rita Mountains,Common Sootywing,Pholisora_catullus  ,5,27,11,4,8
2014,7,27,Santa Rita Mountains,Orange Skipperling,Copaeodes_aurantiacus  ,8,27,11,4,8
2014,7,27,Santa Rita Mountains,Pahaska Skipper,Hesperia_pahaska  ,1,27,11,4,8
2014,7,27,Santa Rita Mountains,Bronze Roadside-Skipper,Amblyscirtes_aenus  ,12,27,11,4,8
2014,7,27,Santa Rita Mountains,Elissa Roadside-Skipper,Amblyscirtes_elissa  ,6,27,11,4,8
2014,7,27,Santa Rita Mountains,Slaty Roadside-Skipper,Amblyscirtes_nereus  ,3,27,11,4,8
2014,7,27,Santa Rita Mountains,Nysa Roadside-Skipper,Amblyscirtes_nysa  ,3,27,11,4,8
2014,7,27,Santa Rita Mountains,Dotted Roadside-Skipper,Amblyscirtes_eos  ,2,27,11,4,8
2014,9,28,Santa Rita Mountains,Pipevine Swallowtail,Battus_philenor  ,56,42,20,6,26
2014,9,28,Santa Rita Mountains,Giant Swallowtail,Papilio_cresphontes  ,14,42,20,6,26
2014,9,28,Santa Rita Mountains,Two-tailed Swallowtail,Papilio_multicaudata  ,6,42,20,6,26
2014,9,28,Santa Rita Mountains,Checkered White,Pontia_protodice  ,5,42,20,6,26
2014,9,28,Santa Rita Mountains,Orange Sulphur,Colias_eurytheme  ,1,42,20,6,26
2014,9,28,Santa Rita Mountains,Southern Dogface,Colias_cesonia  ,46,42,20,6,26
2014,9,28,Santa Rita Mountains,Cloudless Sulphur,Phoebis_sennae  ,290,42,20,6,26
2014,9,28,Santa Rita Mountains,Mexican Yellow,Eurema_mexicana  ,291,42,20,6,26
2014,9,28,Santa Rita Mountains,Tailed Orange,Eurema_proterpia  ,83,42,20,6,26
2014,9,28,Santa Rita Mountains,Sleepy Orange,Eurema_nicippe  ,28,42,20,6,26
2014,9,28,Santa Rita Mountains,Dainty Sulphur,Nathalis_iole  ,114,42,20,6,26
2014,9,28,Santa Rita Mountains,Gray Hairstreak,Strymon_melinus  ,3,42,20,6,26
2014,9,28,Santa Rita Mountains,Leda Ministreak,Ministrymon_leda  ,4,42,20,6,26
2014,9,28,Santa Rita Mountains,Western Pygmy-Blue,Brephidium_exile  ,27,42,20,6,26
2014,9,28,Santa Rita Mountains,Marine Blue,Leptotes_marina  ,86,42,20,6,26
2014,9,28,Santa Rita Mountains,Ceraunus Blue,Hemiargus_ceraunus  ,22,42,20,6,26
2014,9,28,Santa Rita Mountains,Reakirt's Blue,Hemiargus_isola  ,30,42,20,6,26
2014,9,28,Santa Rita Mountains,Eastern Tailed-Blue,Everes_comyntas  ,2,42,20,6,26
2014,9,28,Santa Rita Mountains,Spring Azure,Celastrina_ladon  ,129,42,20,6,26
2014,9,28,Santa Rita Mountains,Fatal Metalmark,Calephelis_nemesis  ,14,42,20,6,26
2014,9,28,Santa Rita Mountains,Arizona Metalmark,Calephelis_arizonensis  ,4,42,20,6,26
2014,9,28,Santa Rita Mountains,Palmer's Metalmark,Apodemia_palmeri  ,1,42,20,6,26
2014,9,28,Santa Rita Mountains,American Snout,Libytheana_carinenta  ,112,42,20,6,26
2014,9,28,Santa Rita Mountains,Gulf Fritillary,Agraulis_vanillae  ,15,42,20,6,26
2014,9,28,Santa Rita Mountains,Variegated Fritillary,Euptoieta_claudia  ,19,42,20,6,26
2014,9,28,Santa Rita Mountains,Theona Checkerspot,Thessalia_theona  ,7,42,20,6,26
2014,9,28,Santa Rita Mountains,Bordered Patch,Chlosyne_lacinia  ,61,42,20,6,26
2014,9,28,Santa Rita Mountains,Elf,Microtia_elva  ,1,42,20,6,26
2014,9,28,Santa Rita Mountains,Tiny Checkerspot,Dymasia_dymas  ,40,42,20,6,26
2014,9,28,Santa Rita Mountains,Elada Checkerspot,Texola_elada  ,79,42,20,6,26
2014,9,28,Santa Rita Mountains,Texan Crescent,Phyciodes_texana  ,35,42,20,6,26
2014,9,28,Santa Rita Mountains,American Lady,Vanessa_virginiensis  ,5,42,20,6,26
2014,9,28,Santa Rita Mountains,Painted Lady,Vanessa_cardui  ,24,42,20,6,26
2014,9,28,Santa Rita Mountains,Common Buckeye,Junonia_coenia  ,23,42,20,6,26
2014,9,28,Santa Rita Mountains,Tropical Buckeye,Junonia_genoveva  ,11,42,20,6,26
2014,9,28,Santa Rita Mountains,Red-spotted Purple,Limenitis_arthemis_astyanax  ,8,42,20,6,26
2014,9,28,Santa Rita Mountains,California Sister,Adelpha_bredowii  ,66,42,20,6,26
2014,9,28,Santa Rita Mountains,Hackberry Emperor,Asterocampa_celtis  ,37,42,20,6,26
2014,9,28,Santa Rita Mountains,Empress Leilia,Asterocampa_leilia  ,111,42,20,6,26
2014,9,28,Santa Rita Mountains,Tawny Emperor,Asterocampa_clyton  ,33,42,20,6,26
2014,9,28,Santa Rita Mountains,Nabokov's Satyr,Cyllopsis_pyracmon  ,11,42,20,6,26
2014,9,28,Santa Rita Mountains,Red Satyr,Megisto_rubricata  ,3,42,20,6,26
2014,9,28,Santa Rita Mountains,Red-bordered Satyr,Gyrocheilus_patrobas  ,46,42,20,6,26
2014,9,28,Santa Rita Mountains,Monarch,Danaus_plexippus ,22,42,20,6,26
2014,9,28,Santa Rita Mountains,Queen,Danaus_gilippus ,49,42,20,6,26
2014,9,28,Santa Rita Mountains,Dull Firetip,Pyrrhopyge_araxes  ,1,42,20,6,26
2014,9,28,Santa Rita Mountains,White-striped Longtail,Chioides_catillus  ,2,42,20,6,26
2014,9,28,Santa Rita Mountains,Dorantes Longtail,Urbanus_dorantes  ,58,42,20,6,26
2014,9,28,Santa Rita Mountains,Golden-headed Scallopwing,Staphylus_ceos  ,2,42,20,6,26
2014,9,28,Santa Rita Mountains,Arizona Powdered-Skipper,Systasea_zampa  ,8,42,20,6,26
2014,9,28,Santa Rita Mountains,Mournful Duskywing,Erynnis_tristis  ,1,42,20,6,26
2014,9,28,Santa Rita Mountains,Funereal Duskywing,Erynnis_funeralis  ,24,42,20,6,26
2014,9,28,Santa Rita Mountains,"Unidentified Firetip, Skipper, Duskywing, Skipperling, or Giant Skipper",Hesperiidae_sp,13,42,20,6,26
2014,9,28,Santa Rita Mountains,Desert Checkered-Skipper,Pyrgus_philetas  ,14,42,20,6,26
2014,9,28,Santa Rita Mountains,Common Streaky-Skipper,Celotes_nessus  ,1,42,20,6,26
2014,9,28,Santa Rita Mountains,Orange Skipperling,Copaeodes_aurantiacus  ,36,42,20,6,26
2014,9,28,Santa Rita Mountains,Fiery Skipper,Hylephila_phyleus  ,2,42,20,6,26
2014,9,28,Santa Rita Mountains,Sheep Skipper,Atrytonopsis_edwardsii  ,5,42,20,6,26
2014,9,28,Santa Rita Mountains,Eufala Skipper,Lerodea_eufala  ,2,42,20,6,26
2020,9,12,BoyceThompsonArboretum,Pipevine Swallowtail,Battus_philenor  ,1,7.5,10,3,6
2020,9,12,BoyceThompsonArboretum,Two-tailed Swallowtail,Papilio_multicaudata  ,5,7.5,10,3,6
2020,9,12,BoyceThompsonArboretum,Southern Dogface,Colias_cesonia  ,2,7.5,10,3,6
2020,9,12,BoyceThompsonArboretum,Cloudless Sulphur,Phoebis_sennae  ,1,7.5,10,3,6
2020,9,12,BoyceThompsonArboretum,Western Pygmy-Blue,Brephidium_exile  ,1,7.5,10,3,6
2020,9,12,BoyceThompsonArboretum,Fatal Metalmark,Calephelis_nemesis  ,2,7.5,10,3,6
2020,9,12,BoyceThompsonArboretum,American Snout,Libytheana_carinenta  ,1,7.5,10,3,6
2020,9,12,BoyceThompsonArboretum,Painted Lady,Vanessa_cardui  ,1,7.5,10,3,6
2020,9,12,BoyceThompsonArboretum,Common Buckeye,Junonia_coenia  ,1,7.5,10,3,6
2020,9,12,BoyceThompsonArboretum,Empress Leilia,Asterocampa_leilia  ,4,7.5,10,3,6
2020,9,12,BoyceThompsonArboretum,Queen,Danaus_gilippus ,5,7.5,10,3,6
2020,9,12,BoyceThompsonArboretum,Meridian Duskywing,Erynnis_meridianus  ,1,7.5,10,3,6
2020,9,12,BoyceThompsonArboretum,Common Streaky-Skipper,Celotes_nessus  ,1,7.5,10,3,6
2020,9,12,BoyceThompsonArboretum,Eufala Skipper,Lerodea_eufala  ,1,7.5,10,3,6
2020,9,12,BoyceThompsonArboretum,Arizona Giant-Skipper,Agathymus_aryxna  ,4,7.5,10,3,6
2020,9,12,BoyceThompsonArboretum,"Unidentified Brushfoot, Checkerspot, or Satyr",Nymphalidae_sp,1,7.5,10,3,6
2020,8,26,Cottonwood,Two-tailed Swallowtail,Papilio_multicaudata  ,9,20,7,5,5
2020,8,26,Cottonwood,Checkered White,Pontia_protodice  ,1,20,7,5,5
2020,8,26,Cottonwood,Cabbage White,Pieris_rapae  ,23,20,7,5,5
2020,8,26,Cottonwood,Orange Sulphur,Colias_eurytheme  ,3,20,7,5,5
2020,8,26,Cottonwood,Cloudless Sulphur,Phoebis_sennae  ,1,20,7,5,5
2020,8,26,Cottonwood,Sleepy Orange,Eurema_nicippe  ,2,20,7,5,5
2020,8,26,Cottonwood,Dainty Sulphur,Nathalis_iole  ,4,20,7,5,5
2020,8,26,Cottonwood,Gray Hairstreak,Strymon_melinus  ,2,20,7,5,5
2020,8,26,Cottonwood,Leda Ministreak,Ministrymon_leda  ,1,20,7,5,5
2020,8,26,Cottonwood,Western Pygmy-Blue,Brephidium_exile  ,3,20,7,5,5
2020,8,26,Cottonwood,Ceraunus Blue,Hemiargus_ceraunus  ,2,20,7,5,5
2020,8,26,Cottonwood,Acmon Blue,Plebejus_acmon_,7,20,7,5,5
2020,8,26,Cottonwood,Palmer's Metalmark,Apodemia_palmeri  ,1,20,7,5,5
2020,8,26,Cottonwood,Variegated Fritillary,Euptoieta_claudia  ,1,20,7,5,5
2020,8,26,Cottonwood,Mourning Cloak,Nymphalis_antiopa  ,1,20,7,5,5
2020,8,26,Cottonwood,Painted Lady,Vanessa_cardui  ,15,20,7,5,5
2020,8,26,Cottonwood,Common Buckeye,Junonia_coenia  ,39,20,7,5,5
2020,8,26,Cottonwood,Viceroy,Limenitis_archippus  ,6,20,7,5,5
2020,8,26,Cottonwood,California Sister,Adelpha_bredowii  ,2,20,7,5,5
2020,8,26,Cottonwood,Monarch,Danaus_plexippus ,1,20,7,5,5
2020,8,26,Cottonwood,Queen,Danaus_gilippus ,9,20,7,5,5
2020,8,26,Cottonwood,Golden-headed Scallopwing,Staphylus_ceos  ,9,20,7,5,5
2020,8,26,Cottonwood,Afranius Duskywing,Erynnis_afranius  ,1,20,7,5,5
2020,8,26,Cottonwood,"Unidentified Firetip, Skipper, Duskywing, Skipperling, or Giant Skipper",Hesperiidae_sp,5,20,7,5,5
2020,8,26,Cottonwood,Orange Skipperling,Copaeodes_aurantiacus  ,1,20,7,5,5
2020,8,26,Cottonwood,Fiery Skipper,Hylephila_phyleus  ,9,20,7,5,5
2020,8,26,Cottonwood,Sachem,Atalopedes_campestris  ,6,20,7,5,5
2020,8,26,Cottonwood,Unidentified White or Sulphur,Pieridae_sp,1,20,7,5,5
2020,8,26,Cottonwood,"Unidentified Firetip, Skipper, Duskywing, Skipperling, or Giant Skipper",Hesperiidae_sp,1,20,7,5,5
2020,8,26,Cottonwood,"Unidentified Brushfoot, Checkerspot, or Satyr",Nymphalidae_sp,1,20,7,5,5
2020,8,2,Portal,Pipevine Swallowtail,Battus_philenor  ,5,21,10,3,4
2020,8,2,Portal,Black Swallowtail,Papilio_polyxenes  ,6,21,10,3,4
2020,8,2,Portal,Two-tailed Swallowtail,Papilio_multicaudata  ,17,21,10,3,4
2020,8,2,Portal,Clouded Sulphur,Colias_philodice ,1,21,10,3,4
2020,8,2,Portal,Orange Sulphur,Colias_eurytheme  ,27,21,10,3,4
2020,8,2,Portal,Southern Dogface,Colias_cesonia  ,3,21,10,3,4
2020,8,2,Portal,Cloudless Sulphur,Phoebis_sennae  ,33,21,10,3,4
2020,8,2,Portal,Sleepy Orange,Eurema_nicippe  ,3,21,10,3,4
2020,8,2,Portal,Gray Hairstreak,Strymon_melinus  ,1,21,10,3,4
2020,8,2,Portal,Marine Blue,Leptotes_marina  ,1,21,10,3,4
2020,8,2,Portal,Reakirt's Blue,Hemiargus_isola  ,1,21,10,3,4
2020,8,2,Portal,Spring Azure,Celastrina_ladon  ,3,21,10,3,4
2020,8,2,Portal,Elada Checkerspot,Texola_elada  ,1,21,10,3,4
2020,8,2,Portal,Mylitta Crescent,Phyciodes_mylitta  ,1,21,10,3,4
2020,8,2,Portal,American Lady,Vanessa_virginiensis  ,1,21,10,3,4
2020,8,2,Portal,Painted Lady,Vanessa_cardui  ,42,21,10,3,4
2020,8,2,Portal,Red Admiral,Vanessa_atalanta  ,1,21,10,3,4
2020,8,2,Portal,Common Buckeye,Junonia_coenia  ,16,21,10,3,4
2020,8,2,Portal,Red-spotted Purple,Limenitis_arthemis_astyanax  ,6,21,10,3,4
2020,8,2,Portal,California Sister,Adelpha_bredowii  ,27,21,10,3,4
2020,8,2,Portal,Tawny Emperor,Asterocampa_clyton  ,1,21,10,3,4
2020,8,2,Portal,Red Satyr,Megisto_rubricata  ,8,21,10,3,4
2020,8,2,Portal,Monarch,Danaus_plexippus ,18,21,10,3,4
2020,8,2,Portal,Queen,Danaus_gilippus ,9,21,10,3,4
2020,8,2,Portal,Dull Firetip,Pyrrhopyge_araxes  ,761,21,10,3,4
2020,8,2,Portal,Silver-spotted Skipper,Epargyreus_clarus ,15,21,10,3,4
2020,8,2,Portal,Golden Banded-Skipper,Autochton_cellus  ,3,21,10,3,4
2020,8,2,Portal,Desert Cloudywing,Achalarus_casica  ,1,21,10,3,4
2020,8,2,Portal,Northern Cloudywing,Thorybes_pylades  ,12,21,10,3,4
2020,8,2,Portal,Drusius Cloudywing,Thorybes_drusius ,2,21,10,3,4
2020,8,2,Portal,Golden-headed Scallopwing,Staphylus_ceos  ,9,21,10,3,4
2020,8,2,Portal,Meridian Duskywing,Erynnis_meridianus  ,1,21,10,3,4
2020,8,2,Portal,Mournful Duskywing,Erynnis_tristis  ,3,21,10,3,4
2020,8,2,Portal,Pacuvius Duskywing,Erynnis_pacuvius ,10,21,10,3,4
2020,8,2,Portal,Funereal Duskywing,Erynnis_funeralis  ,1,21,10,3,4
2020,8,2,Portal,"Unidentified Firetip, Skipper, Duskywing, Skipperling, or Giant Skipper",Hesperiidae_sp,1,21,10,3,4
2020,8,2,Portal,Common Sootywing,Pholisora_catullus  ,2,21,10,3,4
