Year,Month,Day,Site,NABAEnglishName,ButterflyCount,PartyHours,#Observers,#Parties,TotalDistanceMi
2015,7,18,Sabino Canyon,Orange skipperling,3,29.5,17,6,16
2015,7,18,Sabino Canyon,Fiery skipper,4,29.5,17,6,16
2015,7,18,Sabino Canyon,Taxiles skipper,6,29.5,17,6,16
2015,7,26,Santa Rita Mountains,Pipevine swallowtail,41,43,17,6,21
2015,7,26,Santa Rita Mountains,Black swallowtail,2,43,17,6,21
2015,7,26,Santa Rita Mountains,Giant swallowtail,16,43,17,6,21
2015,7,26,Santa Rita Mountains,Two-tailed swallowtail,37,43,17,6,21
2015,7,26,Santa Rita Mountains,Checkered white,10,43,17,6,21
2015,7,26,Santa Rita Mountains,Orange sulphur,3,43,17,6,21
2015,7,26,Santa Rita Mountains,Southern dogface,25,43,17,6,21
2015,7,26,Santa Rita Mountains,Cloudless sulphur,271,43,17,6,21
2015,7,26,Santa Rita Mountains,Large orange sulphur,2,43,17,6,21
2015,7,26,Santa Rita Mountains,Lyside sulphur,5,43,17,6,21
2015,7,26,Santa Rita Mountains,Mexican yellow,95,43,17,6,21
2015,7,26,Santa Rita Mountains,Tailed orange,20,43,17,6,21
2015,7,26,Santa Rita Mountains,Mimosa yellow,1,43,17,6,21
2015,7,26,Santa Rita Mountains,Sleepy orange,42,43,17,6,21
2015,7,26,Santa Rita Mountains,Dainty sulphur,40,43,17,6,21
2015,7,26,Santa Rita Mountains,Colorado hairstreak,1,43,17,6,21
2015,7,26,Santa Rita Mountains,Siva juniper hairstreak,15,43,17,6,21
2015,7,26,Santa Rita Mountains,Gray hairstreak,1,43,17,6,21
2015,7,26,Santa Rita Mountains,Leda Ministreak,26,43,17,6,21
2015,7,26,Santa Rita Mountains,Arizona hairstreak,11,43,17,6,21
2015,7,26,Santa Rita Mountains,Marine Blue,1231,43,17,6,21
2015,7,26,Santa Rita Mountains,Ceraunus blue,69,43,17,6,21
2015,7,26,Santa Rita Mountains,Reakirt's blue,198,43,17,6,21
2015,7,26,Santa Rita Mountains,Spring azure,462,43,17,6,21
2015,7,26,Santa Rita Mountains,Acmon blue,4,43,17,6,21
2015,7,26,Santa Rita Mountains,Fatal metalmark,14,43,17,6,21
2015,7,26,Santa Rita Mountains,Arizona metalmark,2,43,17,6,21
2015,7,26,Santa Rita Mountains,Zela metalmark,2,43,17,6,21
2015,7,26,Santa Rita Mountains,Mormon metalmark,5,43,17,6,21
2015,7,26,Santa Rita Mountains,American snout,20,43,17,6,21
2015,7,26,Santa Rita Mountains,Gulf fritillary,3,43,17,6,21
2015,7,26,Santa Rita Mountains,Variegated Fritillary,6,43,17,6,21
2015,7,26,Santa Rita Mountains,Mexican fritillary,2,43,17,6,21
2015,7,26,Santa Rita Mountains,Theona checkerspot,3,43,17,6,21
2015,7,26,Santa Rita Mountains,Bordered Patch,176,43,17,6,21
2015,7,26,Santa Rita Mountains,Elf,7,43,17,6,21
2015,7,26,Santa Rita Mountains,Tiny checkerspot,319,43,17,6,21
2015,7,26,Santa Rita Mountains,Elada Checkerspot,320,43,17,6,21
2015,7,26,Santa Rita Mountains,Texan Crescent,58,43,17,6,21
2015,7,26,Santa Rita Mountains,Mourning cloak,1,43,17,6,21
2015,7,26,Santa Rita Mountains,American lady,2,43,17,6,21
2015,7,26,Santa Rita Mountains,Painted lady,3,43,17,6,21
2015,7,26,Santa Rita Mountains,Common buckeye,6,43,17,6,21
2015,7,26,Santa Rita Mountains,Tropical buckeye,11,43,17,6,21
2015,7,26,Santa Rita Mountains,Red-spotted purple,7,43,17,6,21
2015,7,26,Santa Rita Mountains,California sister,17,43,17,6,21
2015,7,26,Santa Rita Mountains,Hackberry emperor,4,43,17,6,21
2015,7,26,Santa Rita Mountains,Empress Leilia,33,43,17,6,21
2015,7,26,Santa Rita Mountains,Tawny emperor,3,43,17,6,21
2015,7,26,Santa Rita Mountains,Nabokov's satyr,3,43,17,6,21
2015,7,26,Santa Rita Mountains,Red satyr,17,43,17,6,21
2015,7,26,Santa Rita Mountains,Queen,26,43,17,6,21
2015,7,26,Santa Rita Mountains,Dull firetip,6,43,17,6,21
2015,7,26,Santa Rita Mountains,Arizona skipper,56,43,17,6,21
2015,7,26,Santa Rita Mountains,Dorantes longtail,1,43,17,6,21
2015,7,26,Santa Rita Mountains,Golden banded-skipper,187,43,17,6,21
2015,7,26,Santa Rita Mountains,Desert cloudywing,3,43,17,6,21
2015,7,26,Santa Rita Mountains,Northern cloudywing,499,43,17,6,21
2015,7,26,Santa Rita Mountains,Drusius cloudywing,7,43,17,6,21
2015,7,26,Santa Rita Mountains,Acacia skipper,66,43,17,6,21
2015,7,26,Santa Rita Mountains,Gold-costa skipper,2,43,17,6,21
2015,7,26,Santa Rita Mountains,Golden-headed scallopwing,69,43,17,6,21
2015,7,26,Santa Rita Mountains,Arizona powdered skipper,10,43,17,6,21
2015,7,26,Santa Rita Mountains,Mournful duskywing,2,43,17,6,21
2015,7,26,Santa Rita Mountains,Pacuvius duskywing,2,43,17,6,21
2015,7,26,Santa Rita Mountains,Funereal duskywing,2,43,17,6,21
2015,7,26,Santa Rita Mountains,Common or white checkered skipper,2,43,17,6,21
2015,7,26,Santa Rita Mountains,Desert checkered skipper,18,43,17,6,21
2015,7,26,Santa Rita Mountains,Common streaky skipper,20,43,17,6,21
2015,7,26,Santa Rita Mountains,Common sootywing,22,43,17,6,21
2015,7,26,Santa Rita Mountains,Many-spotted skipperling,36,43,17,6,21
2015,7,26,Santa Rita Mountains,Orange skipperling,71,43,17,6,21
2015,7,26,Santa Rita Mountains,Pahaska skipper,28,43,17,6,21
2015,7,26,Santa Rita Mountains,Carus skipper,2,43,17,6,21
2015,7,26,Santa Rita Mountains,Taxiles skipper,3,43,17,6,21
2015,7,26,Santa Rita Mountains,Large roadside skipper,15,43,17,6,21
2015,7,26,Santa Rita Mountains,Cassus roadside skipper,6,43,17,6,21
2015,7,26,Santa Rita Mountains,Bronze roadside skipper,18,43,17,6,21
2015,7,26,Santa Rita Mountains,Elissa roadside skipper,18,43,17,6,21
2015,7,26,Santa Rita Mountains,Toltec roadside skipper,1,43,17,6,21
2015,7,26,Santa Rita Mountains,Slaty roadside skipper,1,43,17,6,21
2015,7,26,Santa Rita Mountains,Nysa roadside skipper,3,43,17,6,21
2015,7,26,Santa Rita Mountains,Dotted roadside skipper,1,43,17,6,21
2015,7,26,Santa Rita Mountains,Ursine giant skipper,1,43,17,6,21
2015,9,27,Santa Rita Mountains,Pipevine swallowtail,25,39.5,16,6,15
2015,9,27,Santa Rita Mountains,Black swallowtail,1,39.5,16,6,15
2015,9,27,Santa Rita Mountains,Giant swallowtail,14,39.5,16,6,15
2015,9,27,Santa Rita Mountains,Two-tailed swallowtail,5,39.5,16,6,15
2015,9,27,Santa Rita Mountains,Chiricahua white,2,39.5,16,6,15
2015,9,27,Santa Rita Mountains,Checkered white,5,39.5,16,6,15
2015,9,27,Santa Rita Mountains,Orange sulphur,5,39.5,16,6,15
2015,9,27,Santa Rita Mountains,Southern dogface,74,39.5,16,6,15
2015,9,27,Santa Rita Mountains,Cloudless sulphur,96,39.5,16,6,15
2015,9,27,Santa Rita Mountains,Boisduval's yellow,2,39.5,16,6,15
2015,9,27,Santa Rita Mountains,Mexican yellow,120,39.5,16,6,15
2015,9,27,Santa Rita Mountains,Tailed orange,63,39.5,16,6,15
2015,9,27,Santa Rita Mountains,Sleepy orange,37,39.5,16,6,15
2015,9,27,Santa Rita Mountains,Dainty sulphur,123,39.5,16,6,15
2015,9,27,Santa Rita Mountains,Siva juniper hairstreak,1,39.5,16,6,15
2015,9,27,Santa Rita Mountains,Leda Ministreak,2,39.5,16,6,15
2015,9,27,Santa Rita Mountains,Western pygmy blue,1,39.5,16,6,15
2015,9,27,Santa Rita Mountains,Marine Blue,65,39.5,16,6,15
2015,9,27,Santa Rita Mountains,Ceraunus blue,33,39.5,16,6,15
2015,9,27,Santa Rita Mountains,Reakirt's blue,44,39.5,16,6,15
2015,9,27,Santa Rita Mountains,Spring azure,45,39.5,16,6,15
2015,9,27,Santa Rita Mountains,Acmon blue,3,39.5,16,6,15
2015,9,27,Santa Rita Mountains,Fatal metalmark,12,39.5,16,6,15
2015,9,27,Santa Rita Mountains,Arizona metalmark,5,39.5,16,6,15
2015,9,27,Santa Rita Mountains,Mormon metalmark,1,39.5,16,6,15
2015,9,27,Santa Rita Mountains,Palmer’s metalmark,12,39.5,16,6,15
2015,9,27,Santa Rita Mountains,American snout,392,39.5,16,6,15
2015,9,27,Santa Rita Mountains,Gulf fritillary,7,39.5,16,6,15
2015,9,27,Santa Rita Mountains,Variegated Fritillary,2,39.5,16,6,15
2015,9,27,Santa Rita Mountains,Theona checkerspot,1,39.5,16,6,15
2015,9,27,Santa Rita Mountains,Bordered Patch,143,39.5,16,6,15
2015,9,27,Santa Rita Mountains,Elf,57,39.5,16,6,15
2015,9,27,Santa Rita Mountains,Tiny checkerspot,82,39.5,16,6,15
2015,9,27,Santa Rita Mountains,Elada Checkerspot,25,39.5,16,6,15
2015,9,27,Santa Rita Mountains,Texan Crescent,41,39.5,16,6,15
2015,9,27,Santa Rita Mountains,Mourning cloak,1,39.5,16,6,15
2015,9,27,Santa Rita Mountains,American lady,30,39.5,16,6,15
2015,9,27,Santa Rita Mountains,Painted lady,7,39.5,16,6,15
2015,9,27,Santa Rita Mountains,Red admiral,3,39.5,16,6,15
2015,9,27,Santa Rita Mountains,Common buckeye,16,39.5,16,6,15
2015,9,27,Santa Rita Mountains,Tropical buckeye,23,39.5,16,6,15
2015,9,27,Santa Rita Mountains,Red-spotted purple,24,39.5,16,6,15
2015,9,27,Santa Rita Mountains,California sister,102,39.5,16,6,15
2015,9,27,Santa Rita Mountains,Hackberry emperor,12,39.5,16,6,15
2015,9,27,Santa Rita Mountains,Empress Leilia,57,39.5,16,6,15
2015,9,27,Santa Rita Mountains,Tawny emperor,57,39.5,16,6,15
2015,9,27,Santa Rita Mountains,Nabokov's satyr,7,39.5,16,6,15
2015,9,27,Santa Rita Mountains,Red satyr,4,39.5,16,6,15
2015,9,27,Santa Rita Mountains,Red-bordered satyr,40,39.5,16,6,15
2015,9,27,Santa Rita Mountains,Monarch,2,39.5,16,6,15
2015,9,27,Santa Rita Mountains,Queen,13,39.5,16,6,15
2015,9,27,Santa Rita Mountains,Arizona skipper,1,39.5,16,6,15
2015,9,27,Santa Rita Mountains,Dorantes longtail,9,39.5,16,6,15
2015,9,27,Santa Rita Mountains,Golden-headed scallopwing,1,39.5,16,6,15
2015,9,27,Santa Rita Mountains,Arizona powdered skipper,2,39.5,16,6,15
2015,9,27,Santa Rita Mountains,Mournful duskywing,1,39.5,16,6,15
2015,9,27,Santa Rita Mountains,Funereal duskywing,14,39.5,16,6,15
2015,9,27,Santa Rita Mountains,Common or white checkered skipper,8,39.5,16,6,15
2015,9,27,Santa Rita Mountains,Desert checkered skipper,24,39.5,16,6,15
2015,9,27,Santa Rita Mountains,Clouded skipper,1,39.5,16,6,15
2015,9,27,Santa Rita Mountains,Orange skipperling,49,39.5,16,6,15
2015,9,27,Santa Rita Mountains,Fiery skipper,1,39.5,16,6,15
2015,9,27,Santa Rita Mountains,Pahaska skipper,1,39.5,16,6,15
2015,9,27,Santa Rita Mountains,Sheep skipper,2,39.5,16,6,15
2015,9,27,Santa Rita Mountains,Eufala skipper,2,39.5,16,6,15
2015,9,27,Santa Rita Mountains,Arizona giant skipper,4,39.5,16,6,15
2014,9,6,BoyceThompsonArboretum,Pipevine swallowtail,79,10.5,14,3,4
2014,9,6,BoyceThompsonArboretum,Two-tailed swallowtail,2,10.5,14,3,4
2014,9,6,BoyceThompsonArboretum,Clouded sulphur,2,10.5,14,3,4
2014,9,6,BoyceThompsonArboretum,Orange sulphur,13,10.5,14,3,4
2014,9,6,BoyceThompsonArboretum,Southern dogface,6,10.5,14,3,4
2014,9,6,BoyceThompsonArboretum,Cloudless sulphur,250,10.5,14,3,4
2014,9,6,BoyceThompsonArboretum,Mexican yellow,4,10.5,14,3,4
2014,9,6,BoyceThompsonArboretum,Sleepy orange,58,10.5,14,3,4
2014,9,6,BoyceThompsonArboretum,Dainty sulphur,5,10.5,14,3,4
2014,9,6,BoyceThompsonArboretum,Gray hairstreak,3,10.5,14,3,4
2014,9,6,BoyceThompsonArboretum,Leda Ministreak,4,10.5,14,3,4
2014,9,6,BoyceThompsonArboretum,Western pygmy blue,6,10.5,14,3,4
2014,9,6,BoyceThompsonArboretum,Marine Blue,9,10.5,14,3,4
2014,9,6,BoyceThompsonArboretum,Ceraunus blue,4,10.5,14,3,4
2014,9,6,BoyceThompsonArboretum,Reakirt's blue,3,10.5,14,3,4
2014,9,6,BoyceThompsonArboretum,Spring azure,2,10.5,14,3,4
2014,9,6,BoyceThompsonArboretum,Fatal metalmark,4,10.5,14,3,4
2014,9,6,BoyceThompsonArboretum,Mormon metalmark,1,10.5,14,3,4
2014,9,6,BoyceThompsonArboretum,Palmer’s metalmark,2,10.5,14,3,4
2014,9,6,BoyceThompsonArboretum,American snout,37,10.5,14,3,4
2014,9,6,BoyceThompsonArboretum,Tiny checkerspot,4,10.5,14,3,4
2014,9,6,BoyceThompsonArboretum,Elada Checkerspot,19,10.5,14,3,4
2014,9,6,BoyceThompsonArboretum,Painted lady,4,10.5,14,3,4
2014,9,6,BoyceThompsonArboretum,California sister,7,10.5,14,3,4
2014,9,6,BoyceThompsonArboretum,Hackberry emperor,1,10.5,14,3,4
2014,9,6,BoyceThompsonArboretum,Empress Leilia,39,10.5,14,3,4
2014,9,6,BoyceThompsonArboretum,Monarch,1,10.5,14,3,4
2014,9,6,BoyceThompsonArboretum,Queen,40,10.5,14,3,4
2014,9,6,BoyceThompsonArboretum,Golden-headed scallopwing,4,10.5,14,3,4
2014,9,6,BoyceThompsonArboretum,Funereal duskywing,1,10.5,14,3,4
2014,9,6,BoyceThompsonArboretum,Common or white checkered skipper,3,10.5,14,3,4
2014,9,6,BoyceThompsonArboretum,Common sootywing,5,10.5,14,3,4
2014,9,6,BoyceThompsonArboretum,Orange skipperling,4,10.5,14,3,4
2014,9,6,BoyceThompsonArboretum,Fiery skipper,1,10.5,14,3,4
2014,9,6,BoyceThompsonArboretum,Eufala skipper,4,10.5,14,3,4
2014,8,9,Patagonia,Pipevine swallowtail,239,80,18,10,44
2014,8,9,Patagonia,Black swallowtail,2,80,18,10,44
2014,8,9,Patagonia,Two-tailed swallowtail,37,80,18,10,44
2014,8,9,Patagonia,Checkered white,31,80,18,10,44
2014,8,9,Patagonia,Cabbage white,7,80,18,10,44
2014,8,9,Patagonia,Orange sulphur,16,80,18,10,44
2014,8,9,Patagonia,Southern dogface,29,80,18,10,44
2014,8,9,Patagonia,Cloudless sulphur,729,80,18,10,44
2014,8,9,Patagonia,Large orange sulphur,1,80,18,10,44
2014,8,9,Patagonia,Mexican yellow,187,80,18,10,44
2014,8,9,Patagonia,Tailed orange,25,80,18,10,44
2014,8,9,Patagonia,Sleepy orange,201,80,18,10,44
2014,8,9,Patagonia,Dainty sulphur,45,80,18,10,44
2014,8,9,Patagonia,Great purple hairstreak,7,80,18,10,44
2014,8,9,Patagonia,Siva juniper hairstreak,1,80,18,10,44
2014,8,9,Patagonia,Gray hairstreak,2,80,18,10,44
2014,8,9,Patagonia,Leda Ministreak,1,80,18,10,44
2014,8,9,Patagonia,Arizona hairstreak,5,80,18,10,44
2014,8,9,Patagonia,Western pygmy blue,10,80,18,10,44
2014,8,9,Patagonia,Marine Blue,320,80,18,10,44
2014,8,9,Patagonia,Ceraunus blue,104,80,18,10,44
2014,8,9,Patagonia,Reakirt's blue,107,80,18,10,44
2014,8,9,Patagonia,Fatal metalmark,7,80,18,10,44
2014,8,9,Patagonia,Zela metalmark,12,80,18,10,44
2014,8,9,Patagonia,Mormon metalmark,4,80,18,10,44
2014,8,9,Patagonia,Palmer’s metalmark,2,80,18,10,44
2014,8,9,Patagonia,American snout,21,80,18,10,44
2014,8,9,Patagonia,Gulf fritillary,6,80,18,10,44
2014,8,9,Patagonia,Variegated Fritillary,110,80,18,10,44
2014,8,9,Patagonia,Theona checkerspot,4,80,18,10,44
2014,8,9,Patagonia,Bordered Patch,21,80,18,10,44
2014,8,9,Patagonia,Tiny checkerspot,14,80,18,10,44
2014,8,9,Patagonia,Elada Checkerspot,8,80,18,10,44
2014,8,9,Patagonia,Texan Crescent,7,80,18,10,44
2014,8,9,Patagonia,American lady,2,80,18,10,44
2014,8,9,Patagonia,Painted lady,14,80,18,10,44
2014,8,9,Patagonia,Common buckeye,11,80,18,10,44
2014,8,9,Patagonia,Tropical buckeye,5,80,18,10,44
2014,8,9,Patagonia,Viceroy,15,80,18,10,44
2014,8,9,Patagonia,Hackberry emperor,4,80,18,10,44
2014,8,9,Patagonia,Empress Leilia,9,80,18,10,44
2014,8,9,Patagonia,Tawny emperor,5,80,18,10,44
2014,8,9,Patagonia,Red satyr,1,80,18,10,44
2014,8,9,Patagonia,Monarch,6,80,18,10,44
2014,8,9,Patagonia,Queen,62,80,18,10,44
2014,8,9,Patagonia,Dull firetip,2,80,18,10,44
2014,8,9,Patagonia,Arizona skipper,9,80,18,10,44
2014,8,9,Patagonia,Dorantes longtail,13,80,18,10,44
2014,8,9,Patagonia,Golden banded-skipper,41,80,18,10,44
2014,8,9,Patagonia,Northern cloudywing,144,80,18,10,44
2014,8,9,Patagonia,Drusius cloudywing,4,80,18,10,44
2014,8,9,Patagonia,Acacia skipper,37,80,18,10,44
2014,8,9,Patagonia,Gold-costa skipper,3,80,18,10,44
2014,8,9,Patagonia,Golden-headed scallopwing,19,80,18,10,44
2014,8,9,Patagonia,Arizona powdered skipper,6,80,18,10,44
2014,8,9,Patagonia,Mournful duskywing,10,80,18,10,44
2014,8,9,Patagonia,Funereal duskywing,3,80,18,10,44
2014,8,9,Patagonia,Common or white checkered skipper,17,80,18,10,44
2014,8,9,Patagonia,Desert checkered skipper,7,80,18,10,44
2014,8,9,Patagonia,Common streaky skipper,6,80,18,10,44
2014,8,9,Patagonia,Common sootywing,18,80,18,10,44
2014,8,9,Patagonia,Many-spotted skipperling,158,80,18,10,44
2014,8,9,Patagonia,Orange skipperling,34,80,18,10,44
2014,8,9,Patagonia,Fiery skipper,32,80,18,10,44
2014,8,9,Patagonia,Pahaska skipper,13,80,18,10,44
2014,8,9,Patagonia,Moon-marked skipper,3,80,18,10,44
2014,8,9,Patagonia,Large roadside skipper,9,80,18,10,44
2014,8,9,Patagonia,Bronze roadside skipper,15,80,18,10,44
2014,8,9,Patagonia,Elissa roadside skipper,36,80,18,10,44
2014,8,9,Patagonia,Texas roadside skipper,3,80,18,10,44
2014,8,9,Patagonia,Toltec roadside skipper,1,80,18,10,44
2014,8,9,Patagonia,Slaty roadside skipper,6,80,18,10,44
2014,8,9,Patagonia,Nysa roadside skipper,10,80,18,10,44
2014,8,9,Patagonia,Dotted roadside skipper,6,80,18,10,44
2014,8,9,Patagonia,Eufala skipper,2,80,18,10,44
2014,8,9,Patagonia,Unidentified,1,80,18,10,44
2014,7,26,Portal,Pipevine swallowtail,8,17,12,3,5
2014,7,26,Portal,Black swallowtail,4,17,12,3,5
2014,7,26,Portal,Two-tailed swallowtail,26,17,12,3,5
2014,7,26,Portal,Chiricahua white,2,17,12,3,5
2014,7,26,Portal,Checkered white,2,17,12,3,5
2014,7,26,Portal,Orange sulphur,9,17,12,3,5
2014,7,26,Portal,Southern dogface,6,17,12,3,5
2014,7,26,Portal,Cloudless sulphur,1,17,12,3,5
2014,7,26,Portal,Sleepy orange,18,17,12,3,5
2014,7,26,Portal,Dainty sulphur,2,17,12,3,5
2014,7,26,Portal,Siva juniper hairstreak,11,17,12,3,5
2014,7,26,Portal,Gray hairstreak,2,17,12,3,5
2014,7,26,Portal,Leda Ministreak,1,17,12,3,5
2014,7,26,Portal,Arizona hairstreak,1,17,12,3,5
2014,7,26,Portal,Marine Blue,16,17,12,3,5
2014,7,26,Portal,Ceraunus blue,2,17,12,3,5
2014,7,26,Portal,Reakirt's blue,12,17,12,3,5
2014,7,26,Portal,Spring azure,1,17,12,3,5
2014,7,26,Portal,Fatal metalmark,1,17,12,3,5
2014,7,26,Portal,Gulf fritillary,6,17,12,3,5
2014,7,26,Portal,Variegated Fritillary,7,17,12,3,5
2014,7,26,Portal,Theona checkerspot,4,17,12,3,5
2014,7,26,Portal,Bordered Patch,134,17,12,3,5
2014,7,26,Portal,Elada Checkerspot,4,17,12,3,5
2014,7,26,Portal,Mylitta crescent,1,17,12,3,5
2014,7,26,Portal,American lady,1,17,12,3,5
2014,7,26,Portal,Painted lady,27,17,12,3,5
2014,7,26,Portal,Common buckeye,2,17,12,3,5
2014,7,26,Portal,Red-spotted purple,2,17,12,3,5
2014,7,26,Portal,California sister,15,17,12,3,5
2014,7,26,Portal,Red satyr,1,17,12,3,5
2014,7,26,Portal,Pine satyr,4,17,12,3,5
2014,7,26,Portal,Monarch,4,17,12,3,5
2014,7,26,Portal,Queen,2,17,12,3,5
2014,7,26,Portal,Short tailed skipper,1,17,12,3,5
2014,7,26,Portal,Golden banded-skipper,8,17,12,3,5
2014,7,26,Portal,Northern cloudywing,668,17,12,3,5
2014,7,26,Portal,Drusius cloudywing,10,17,12,3,5
2014,7,26,Portal,Acacia skipper,10,17,12,3,5
2014,7,26,Portal,Golden-headed scallopwing,4,17,12,3,5
2014,7,26,Portal,Juvenal's duskywing,2,17,12,3,5
2014,7,26,Portal,Pacuvius duskywing,5,17,12,3,5
2014,7,26,Portal,Common or white checkered skipper,3,17,12,3,5
2014,7,26,Portal,Desert checkered skipper,1,17,12,3,5
2014,7,26,Portal,Common sootywing,29,17,12,3,5
2014,7,26,Portal,Four-spotted skipperling,5,17,12,3,5
2014,7,26,Portal,Orange skipperling,2,17,12,3,5
2014,7,26,Portal,Taxiles skipper,55,17,12,3,5
2014,7,26,Portal,Large roadside skipper,2,17,12,3,5
2014,7,26,Portal,Cassus roadside skipper,5,17,12,3,5
2014,7,26,Portal,Bronze roadside skipper,13,17,12,3,5
2014,7,26,Portal,Texas roadside skipper,9,17,12,3,5
2014,7,26,Portal,Slaty roadside skipper,5,17,12,3,5
2014,7,26,Portal,Dotted roadside skipper,4,17,12,3,5
2014,7,26,Portal,Orange-edged roadside skipper,9,17,12,3,5
2014,7,26,Portal,Unidentified,1,17,12,3,5
2014,8,2,Ramsey Canyon,Pipevine swallowtail,59,45.5,14,7,24
2014,8,2,Ramsey Canyon,Two-tailed swallowtail,7,45.5,14,7,24
2014,8,2,Ramsey Canyon,Checkered white,188,45.5,14,7,24
2014,8,2,Ramsey Canyon,Great southern white,1,45.5,14,7,24
2014,8,2,Ramsey Canyon,Orange sulphur,3,45.5,14,7,24
2014,8,2,Ramsey Canyon,Southern dogface,5,45.5,14,7,24
2014,8,2,Ramsey Canyon,White angled-sulphur,1,45.5,14,7,24
2014,8,2,Ramsey Canyon,Cloudless sulphur,208,45.5,14,7,24
2014,8,2,Ramsey Canyon,Large orange sulphur,1,45.5,14,7,24
2014,8,2,Ramsey Canyon,Lyside sulphur,2,45.5,14,7,24
2014,8,2,Ramsey Canyon,Mexican yellow,15,45.5,14,7,24
2014,8,2,Ramsey Canyon,Sleepy orange,43,45.5,14,7,24
2014,8,2,Ramsey Canyon,Dainty sulphur,3,45.5,14,7,24
2014,8,2,Ramsey Canyon,Gray hairstreak,1,45.5,14,7,24
2014,8,2,Ramsey Canyon,Mallow scrub-hairstreak,1,45.5,14,7,24
2014,8,2,Ramsey Canyon,Arizona hairstreak,1,45.5,14,7,24
2014,8,2,Ramsey Canyon,Western pygmy blue,89,45.5,14,7,24
2014,8,2,Ramsey Canyon,Marine Blue,27,45.5,14,7,24
2014,8,2,Ramsey Canyon,Ceraunus blue,6,45.5,14,7,24
2014,8,2,Ramsey Canyon,Reakirt's blue,6,45.5,14,7,24
2014,8,2,Ramsey Canyon,Spring azure,3,45.5,14,7,24
2014,8,2,Ramsey Canyon,Fatal metalmark,18,45.5,14,7,24
2014,8,2,Ramsey Canyon,Zela metalmark,4,45.5,14,7,24
2014,8,2,Ramsey Canyon,Palmer’s metalmark,6,45.5,14,7,24
2014,8,2,Ramsey Canyon,American snout,2,45.5,14,7,24
2014,8,2,Ramsey Canyon,Gulf fritillary,13,45.5,14,7,24
2014,8,2,Ramsey Canyon,Variegated Fritillary,3,45.5,14,7,24
2014,8,2,Ramsey Canyon,Theona checkerspot,1,45.5,14,7,24
2014,8,2,Ramsey Canyon,Bordered Patch,26,45.5,14,7,24
2014,8,2,Ramsey Canyon,Tiny checkerspot,2,45.5,14,7,24
2014,8,2,Ramsey Canyon,Elada Checkerspot,11,45.5,14,7,24
2014,8,2,Ramsey Canyon,American lady,5,45.5,14,7,24
2014,8,2,Ramsey Canyon,Painted lady,14,45.5,14,7,24
2014,8,2,Ramsey Canyon,Red admiral,1,45.5,14,7,24
2014,8,2,Ramsey Canyon,Common buckeye,1,45.5,14,7,24
2014,8,2,Ramsey Canyon,Red-spotted purple,1,45.5,14,7,24
2014,8,2,Ramsey Canyon,California sister,1,45.5,14,7,24
2014,8,2,Ramsey Canyon,Hackberry emperor,5,45.5,14,7,24
2014,8,2,Ramsey Canyon,Tawny emperor,1,45.5,14,7,24
2014,8,2,Ramsey Canyon,Nabokov's satyr,1,45.5,14,7,24
2014,8,2,Ramsey Canyon,Red satyr,2,45.5,14,7,24
2014,8,2,Ramsey Canyon,Monarch,60,45.5,14,7,24
2014,8,2,Ramsey Canyon,Queen,7,45.5,14,7,24
2014,8,2,Ramsey Canyon,Silver-spotted skipper,1,45.5,14,7,24
2014,8,2,Ramsey Canyon,Arizona skipper,1,45.5,14,7,24
2014,8,2,Ramsey Canyon,Dorantes longtail,2,45.5,14,7,24
2014,8,2,Ramsey Canyon,Golden banded-skipper,14,45.5,14,7,24
2014,8,2,Ramsey Canyon,Northern cloudywing,13,45.5,14,7,24
2014,8,2,Ramsey Canyon,Drusius cloudywing,2,45.5,14,7,24
2014,8,2,Ramsey Canyon,Acacia skipper,12,45.5,14,7,24
2014,8,2,Ramsey Canyon,Gold-costa skipper,1,45.5,14,7,24
2014,8,2,Ramsey Canyon,Golden-headed scallopwing,7,45.5,14,7,24
2014,8,2,Ramsey Canyon,Arizona powdered skipper,1,45.5,14,7,24
2014,8,2,Ramsey Canyon,Juvenal's duskywing,3,45.5,14,7,24
2014,8,2,Ramsey Canyon,Scudder's duskywing,1,45.5,14,7,24
2014,8,2,Ramsey Canyon,Funereal duskywing,1,45.5,14,7,24
2014,8,2,Ramsey Canyon,Common or white checkered skipper,7,45.5,14,7,24
2014,8,2,Ramsey Canyon,Desert checkered skipper,4,45.5,14,7,24
2014,8,2,Ramsey Canyon,Common sootywing,32,45.5,14,7,24
2014,8,2,Ramsey Canyon,Saltbush sootywing,3,45.5,14,7,24
2014,8,2,Ramsey Canyon,Four-spotted skipperling,1,45.5,14,7,24
2014,8,2,Ramsey Canyon,Many-spotted skipperling,35,45.5,14,7,24
2014,8,2,Ramsey Canyon,Orange skipperling,11,45.5,14,7,24
2014,8,2,Ramsey Canyon,Fiery skipper,1,45.5,14,7,24
2014,8,2,Ramsey Canyon,Pahaska skipper,1,45.5,14,7,24
2014,8,2,Ramsey Canyon,Large roadside skipper,3,45.5,14,7,24
2014,8,2,Ramsey Canyon,Bronze roadside skipper,16,45.5,14,7,24
2014,8,2,Ramsey Canyon,Elissa roadside skipper,15,45.5,14,7,24
2014,8,2,Ramsey Canyon,Texas roadside skipper,2,45.5,14,7,24
2014,8,2,Ramsey Canyon,Toltec roadside skipper,1,45.5,14,7,24
2014,8,2,Ramsey Canyon,Slaty roadside skipper,3,45.5,14,7,24
